week,precipitation_max,precipitation_avg,city,state
202016,2.101036973456374,0.45496635332254276,Itaboraí,RJ
202017,0.8223436564438422,0.15236856990654982,Itaboraí,RJ
202018,5.753793207231641,0.9469551552703024,Itaboraí,RJ
202019,15.073738565764325,3.391294986048882,Itaboraí,RJ
202020,8.310505924849409,1.3312703515858602,Itaboraí,RJ
202021,0.1144187325268019,0.0278501806455186,Itaboraí,RJ
202022,5.432651176750469,0.8912362290511563,Itaboraí,RJ
202023,0.6278601443466559,0.1137610154328042,Itaboraí,RJ
202024,1.1047381113059564,0.1590721720461792,Itaboraí,RJ
202025,2.196038364821279,0.4069470407022713,Itaboraí,RJ
202026,2.4661657620794166,0.35441127901199615,Itaboraí,RJ
202027,1.7534012835531725,0.3191377923896615,Itaboraí,RJ
202028,0.12566285097911145,0.02763128510484329,Itaboraí,RJ
202029,3.312509791699635,0.6262424465249496,Itaboraí,RJ
202030,0.10456920871011711,0.02724877358156276,Itaboraí,RJ
202031,5.933340811377106,1.2582093288978928,Itaboraí,RJ
202032,0.06878590114484094,0.02194870523712627,Itaboraí,RJ
202033,0.19050463137528703,0.0347370462443309,Itaboraí,RJ
202034,7.410463172949478,1.7621664179813983,Itaboraí,RJ
202035,2.6345231191265057,0.562485939632798,Itaboraí,RJ
202036,0.5366426764237214,0.09824216578529785,Itaboraí,RJ
202037,0.028338593878161556,0.007598266687807092,Itaboraí,RJ
202038,2.1609620380785883,0.35184210303107627,Itaboraí,RJ
202039,18.42645461940464,4.107305211567927,Itaboraí,RJ
202040,1.384232612450875,0.20566118785542464,Itaboraí,RJ
202041,6.821879106186022,1.7047285401792254,Itaboraí,RJ
202042,1.5179497460245241,0.35948458715884335,Itaboraí,RJ
202043,2.185876584423571,0.36773012880637884,Itaboraí,RJ
202044,15.602963084977668,3.6870240960859744,Itaboraí,RJ
202045,5.894650064272938,1.7878805447257249,Itaboraí,RJ
202046,10.080942512492541,2.800976819956328,Itaboraí,RJ
202047,14.56218084110312,3.8172245861003846,Itaboraí,RJ
202048,5.889965766321103,1.1751977383033059,Itaboraí,RJ
202049,6.598964809838467,1.3607805602638858,Itaboraí,RJ
202050,17.91624200412534,4.853609185978535,Itaboraí,RJ
202051,6.476294903102406,2.1193516754008805,Itaboraí,RJ
202052,24.119793833739788,5.712022844684323,Itaboraí,RJ
202053,11.17059407195376,3.1822987785516528,Itaboraí,RJ
202101,12.482977484837878,2.4262268841191066,Itaboraí,RJ
202102,6.2809604828028585,1.1538528044891527,Itaboraí,RJ
202103,0.12354682255113751,0.012976783276421275,Itaboraí,RJ
202104,-7.751490400682856e-05,-1.883421246349201e-05,Itaboraí,RJ
202105,15.422343266931902,2.8431980810522424,Itaboraí,RJ
202106,9.056109422955247,2.292988769153033,Itaboraí,RJ
202107,10.304729904317767,2.7237482237473545,Itaboraí,RJ
202108,2.1820695266227035,0.45223963469800144,Itaboraí,RJ
202109,6.997188585182568,1.2404454020918476,Itaboraí,RJ
202110,17.944106316776544,3.8084488700946917,Itaboraí,RJ
202111,7.774356672108114,1.1416082080400616,Itaboraí,RJ
202112,1.1339207146435815,0.17252940562163122,Itaboraí,RJ
202113,21.93324050932639,3.995668864215422,Itaboraí,RJ
202114,5.721682189452708,1.4804403775925807,Itaboraí,RJ
202115,5.28922478673124,0.8458649965399829,Itaboraí,RJ
202116,7.377373901495681,1.9670551982747009,Itaboraí,RJ
202117,10.714815864671873,2.627280410936349,Itaboraí,RJ
202118,8.274930221869365,1.6249001075075593,Itaboraí,RJ
202119,5.513681433312984,1.1948353894950292,Itaboraí,RJ
202120,0.9336194102779354,0.17179688108282848,Itaboraí,RJ
202121,0.12009552861032752,0.020262439620133525,Itaboraí,RJ
202122,15.336897266122854,2.848562943108408,Itaboraí,RJ
202123,5.774319687647051,1.4281012897081413,Itaboraí,RJ
202124,3.5113143622570546,0.6947586551259491,Itaboraí,RJ
202125,2.1534429410390326,0.4389599970178218,Itaboraí,RJ
202126,0.6430409436207363,0.15698268247854405,Itaboraí,RJ
202127,2.369450504647637,0.3987512802386536,Itaboraí,RJ
202128,0.1340011486115411,0.03579858901742006,Itaboraí,RJ
202129,0.4778508779385652,0.07826638713353014,Itaboraí,RJ
202130,4.099520591574906,0.7615330268573308,Itaboraí,RJ
202131,1.023883697823599,0.2174146969139171,Itaboraí,RJ
202132,3.048365019181419,0.8292519022284052,Itaboraí,RJ
202133,6.362467980923566,1.1101724765919716,Itaboraí,RJ
202134,1.368545788130635,0.2294435891904997,Itaboraí,RJ
202135,5.925841548420262,1.7374243818491872,Itaboraí,RJ
202136,5.39038703279614,0.9137203495942561,Itaboraí,RJ
202137,2.9528775426064913,0.6340658356238089,Itaboraí,RJ
202138,2.1030405711104905,0.4583210754943931,Itaboraí,RJ
202139,3.6072667594296712,0.6819767030195523,Itaboraí,RJ
202140,8.546345662147264,2.334805329065666,Itaboraí,RJ
202141,4.7386633865109005,1.4351791291696177,Itaboraí,RJ
202142,6.277716185135783,2.3034827482203832,Itaboraí,RJ
202143,4.643276434849043,1.592715828348105,Itaboraí,RJ
202144,7.606178275838481,2.0651554752116827,Itaboraí,RJ
202145,3.999346400435072,1.218741878930039,Itaboraí,RJ
202146,5.937259833198905,1.4717474995554767,Itaboraí,RJ
202147,3.177255800562557,0.5465013719351025,Itaboraí,RJ
202148,9.552940322565814,2.0894211688522795,Itaboraí,RJ
202149,15.997360164656762,3.959491349767972,Itaboraí,RJ
202150,19.83760681820252,6.07965230784979,Itaboraí,RJ
202151,8.310393939807497,2.1685448295516205,Itaboraí,RJ
202152,13.26756154495645,3.531479950576865,Itaboraí,RJ
202201,12.827545939396545,3.5373980814229284,Itaboraí,RJ
202202,11.519628752160239,2.8669863063897045,Itaboraí,RJ
202203,3.4870781954846066,0.5701797112624918,Itaboraí,RJ
202204,7.183303894021359,1.359523379731602,Itaboraí,RJ
202205,12.219541183215716,3.883480388805328,Itaboraí,RJ
202206,15.02737281347257,3.787310497727885,Itaboraí,RJ
202207,12.584674217984832,2.9861051816349296,Itaboraí,RJ
202208,8.895432047048068,1.3612463075828796,Itaboraí,RJ
202209,1.3573683202408617,0.19872907918468616,Itaboraí,RJ
202210,1.237689768600525,0.13978977852986707,Itaboraí,RJ
202211,2.8304366023982945,0.5147085081901357,Itaboraí,RJ
202212,19.320352154475632,3.3717046921937697,Itaboraí,RJ
202213,45.407113972399884,10.231106328070751,Itaboraí,RJ
202214,10.514431534247047,2.1763536806258026,Itaboraí,RJ
202215,14.309106884152566,3.314251015706168,Itaboraí,RJ
202216,0.9046152566253552,0.14309970246597054,Itaboraí,RJ
202217,13.69596675041435,2.089035776905378,Itaboraí,RJ
202218,6.100742691523505,1.1604545870759218,Itaboraí,RJ
202219,3.73306834338463,0.993950214672247,Itaboraí,RJ
202220,4.464819469116287,0.871968144728824,Itaboraí,RJ
202221,1.019230986413494,0.19151687900977232,Itaboraí,RJ
202222,3.7109158903556576,0.7954806699476387,Itaboraí,RJ
202223,2.8187339060919907,0.7329321103462664,Itaboraí,RJ
202224,1.9144032912609477,0.5042267110315625,Itaboraí,RJ
202225,2.0113079254898616,0.3387450061941569,Itaboraí,RJ
202226,2.9899847463058182,0.5914333996402906,Itaboraí,RJ
202227,0.08072072501223293,0.03290109244756955,Itaboraí,RJ
202228,4.211154722189948,0.6425775858269527,Itaboraí,RJ
202229,1.230139102941677,0.23198037966637514,Itaboraí,RJ
202230,4.649084284701804,0.8996527526041661,Itaboraí,RJ
202231,0.660402020466716,0.12138081615918862,Itaboraí,RJ
202232,4.416360302837029,1.3025995627797495,Itaboraí,RJ
202233,3.4056395093002307,0.7200696670991902,Itaboraí,RJ
202234,1.3632137225407912,0.2625070299847797,Itaboraí,RJ
202235,2.87523013668727,0.6422813687716871,Itaboraí,RJ
202236,2.3662651142091473,0.42437306472456776,Itaboraí,RJ
202237,4.462583608352696,1.634823138789691,Itaboraí,RJ
202238,2.5417774741140224,0.433498130605936,Itaboraí,RJ
202239,8.248942587218604,2.5623951645254057,Itaboraí,RJ
202240,2.3942135048457356,0.6621150177231391,Itaboraí,RJ
202241,2.894618765210702,0.5511355581777805,Itaboraí,RJ
202242,4.017706423556631,0.6965163542441678,Itaboraí,RJ
202243,9.128409800727573,1.9724636496389931,Itaboraí,RJ
202244,12.02209283210422,4.302900633496691,Itaboraí,RJ
202245,9.668409712358965,2.3694799370411377,Itaboraí,RJ
202246,9.772743455782187,2.1218475521438793,Itaboraí,RJ
202247,11.76556919816129,2.3612223077471763,Itaboraí,RJ
202248,19.02389193278413,4.960768606345397,Itaboraí,RJ
202249,6.432822934639079,1.2986748600570712,Itaboraí,RJ
202250,9.19676801292298,2.082901990156804,Itaboraí,RJ
202251,11.8543800602807,3.5937505714080586,Itaboraí,RJ
202252,9.354094786737951,2.1833115579819373,Itaboraí,RJ
201201,19.243677727714356,4.986456498423969,Itaguaí,RJ
201202,17.842675961545197,4.074260032927875,Itaguaí,RJ
201203,4.731226054010272,1.6101530306262803,Itaguaí,RJ
201204,6.6782194260497665,1.6560176001626106,Itaguaí,RJ
201205,9.909826656576277,2.2391973665107585,Itaguaí,RJ
201206,16.855236398205395,2.471182341127318,Itaguaí,RJ
201207,19.018165685870116,2.9127018548128,Itaguaí,RJ
201208,5.017455256441296,0.7326914475298344,Itaguaí,RJ
201209,1.8183154362082505,0.37077373640911,Itaguaí,RJ
201210,4.457783434432388,0.7244613816166682,Itaguaí,RJ
201211,12.736194367250029,3.1187909449047324,Itaguaí,RJ
201212,12.293503640912416,3.061956172810926,Itaguaí,RJ
201213,9.74874257074327,2.2083554060242414,Itaguaí,RJ
201214,8.635981007541444,1.451918513077599,Itaguaí,RJ
201215,2.8863112778747624,0.5524590988566631,Itaguaí,RJ
201216,10.84865750573804,2.2014046398362375,Itaguaí,RJ
201217,5.20856405381393,1.1486084012443973,Itaguaí,RJ
201218,8.648918260049443,2.684582294625688,Itaguaí,RJ
201219,1.0664736413313558,0.22162105161710577,Itaguaí,RJ
201220,6.476505042292857,2.2923128549636314,Itaguaí,RJ
201221,0.4620957711474634,0.11558306399616132,Itaguaí,RJ
201222,6.726047190219557,1.2046597591959398,Itaguaí,RJ
201223,6.157768182093024,1.4810944769702457,Itaguaí,RJ
201224,6.219467542971713,1.0613691902754292,Itaguaí,RJ
201225,9.142014578391505,1.7046876949577934,Itaguaí,RJ
201226,1.8801200647152174,0.30596456666242433,Itaguaí,RJ
201227,0.059342854954231625,0.03085801161735363,Itaguaí,RJ
201228,7.1718184818887485,1.409201870965731,Itaguaí,RJ
201229,2.6725388275240016,0.7893642947046465,Itaguaí,RJ
201230,0.47818267918260965,0.08803289009248928,Itaguaí,RJ
201231,0.9520102581643352,0.15804671307689308,Itaguaí,RJ
201232,5.101281593681521,0.9332230596686816,Itaguaí,RJ
201233,1.0410527831848446,0.2499138586237592,Itaguaí,RJ
201234,0.1521997147314833,0.03234095682341835,Itaguaí,RJ
201235,3.116137079503652,0.5086799407370086,Itaguaí,RJ
201236,3.052574319943039,0.4627645250712434,Itaguaí,RJ
201237,1.921971015067704,0.3624133498119064,Itaguaí,RJ
201238,7.5721645449390875,1.4015232647118674,Itaguaí,RJ
201239,8.169484948269801,1.8596088316118689,Itaguaí,RJ
201240,0.03915286888334231,0.005236566169838431,Itaguaí,RJ
201241,5.967181329836858,1.748935096437592,Itaguaí,RJ
201242,2.786817592093147,0.7517704503224025,Itaguaí,RJ
201243,8.956247674064368,2.5101181347643657,Itaguaí,RJ
201244,1.6220047927900445,0.4092901273371462,Itaguaí,RJ
201245,3.113786755786096,0.8771540011075891,Itaguaí,RJ
201246,8.741876647070075,2.650398302193288,Itaguaí,RJ
201247,6.297454214453839,1.1097494875898342,Itaguaí,RJ
201248,13.292723062908046,2.950152824197796,Itaguaí,RJ
201249,3.8913182174088767,0.5927286151369268,Itaguaí,RJ
201250,13.958163484705068,3.790104171611346,Itaguaí,RJ
201251,3.433028559542672,0.812937335291247,Itaguaí,RJ
201252,1.4593090268414375,0.2654742715352662,Itaguaí,RJ
201301,15.645345594250262,3.943751258581372,Itaguaí,RJ
201302,10.280490932867355,2.7956512448590614,Itaguaí,RJ
201303,14.205081705205691,5.363393858599684,Itaguaí,RJ
201304,12.554091155555282,3.6156402828616914,Itaguaí,RJ
201305,2.8331414890720907,1.2107110496378202,Itaguaí,RJ
201306,12.220685527675213,3.806731228184754,Itaguaí,RJ
201307,0.06260383083252646,0.024627463324415184,Itaguaí,RJ
201308,0.8247422107098988,0.23994168160647783,Itaguaí,RJ
201309,9.223016044564176,2.934712856411418,Itaguaí,RJ
201310,14.674502371742323,2.9906117783678887,Itaguaí,RJ
201311,12.27336336339506,3.240339154752408,Itaguaí,RJ
201312,18.281562156115697,4.709438910245604,Itaguaí,RJ
201313,12.575493556529096,2.915124592738553,Itaguaí,RJ
201314,17.57948714444671,3.4180470219939503,Itaguaí,RJ
201315,7.929852226218412,1.8544003525472998,Itaguaí,RJ
201316,2.4581318885484134,0.4412716431751449,Itaguaí,RJ
201317,1.4102345548876314,0.34179043066604353,Itaguaí,RJ
201318,0.2298980616117682,0.13357568315152046,Itaguaí,RJ
201319,3.4941595366223015,0.7038982885840981,Itaguaí,RJ
201320,7.390186338563597,1.239320263433322,Itaguaí,RJ
201321,6.194280027379616,1.33066252019739,Itaguaí,RJ
201322,4.756203999659146,1.1984150889766703,Itaguaí,RJ
201323,5.6733538301636415,1.4658449282000328,Itaguaí,RJ
201324,3.1931083940256055,0.6624332839715816,Itaguaí,RJ
201325,0.4273114608548595,0.15991196563045276,Itaguaí,RJ
201326,2.685510483190529,0.5487304442317769,Itaguaí,RJ
201327,9.16194679934433,1.689342882568754,Itaguaí,RJ
201328,2.8529861014105338,0.6222735277802453,Itaguaí,RJ
201329,8.967968788330955,1.8775646092920046,Itaguaí,RJ
201330,5.914023734074014,1.63826998869159,Itaguaí,RJ
201331,0.12544659202316796,0.0513538890330375,Itaguaí,RJ
201332,0.13117134287042004,0.01987872264586709,Itaguaí,RJ
201333,1.9059614802248859,0.3445395148805706,Itaguaí,RJ
201334,2.653784599769311,0.4639077941438028,Itaguaí,RJ
201335,0.55594372202956,0.11222772241782107,Itaguaí,RJ
201336,5.4170814613823595,1.3628032341122658,Itaguaí,RJ
201337,0.19915531180228965,0.04935589714909402,Itaguaí,RJ
201338,1.254363892085619,0.283043683048669,Itaguaí,RJ
201339,4.3174189767631335,0.9502786770348666,Itaguaí,RJ
201340,6.793157071603578,2.2599136459391724,Itaguaí,RJ
201341,2.1693502295373133,0.42060539570507877,Itaguaí,RJ
201342,9.71155947909985,3.1756956304112496,Itaguaí,RJ
201343,5.264264308654974,0.9514798839920481,Itaguaí,RJ
201344,2.403642390484393,0.5624022081019159,Itaguaí,RJ
201345,4.41720504951968,1.280500585845378,Itaguaí,RJ
201346,4.701408611619891,0.724953148401721,Itaguaí,RJ
201347,16.941403286932225,4.581227100856237,Itaguaí,RJ
201348,12.149073394860588,3.2963889809317326,Itaguaí,RJ
201349,15.955834130474127,3.687541000821299,Itaguaí,RJ
201350,11.915300417763149,2.7265517409901427,Itaguaí,RJ
201351,2.8775519616253127,0.5804975074153857,Itaguaí,RJ
201352,3.4326068437078785,0.8696169750322591,Itaguaí,RJ
201401,22.148409657702917,4.741924457724715,Itaguaí,RJ
201402,2.8509545001554693,0.7027642827767442,Itaguaí,RJ
201403,25.918605675327456,5.542319132415352,Itaguaí,RJ
201404,3.110942817313127,0.5414897104144871,Itaguaí,RJ
201405,0.00891931408550119,0.001253273961685038,Itaguaí,RJ
201406,0.09300055711299182,0.013292155290695953,Itaguaí,RJ
201407,23.64748971013788,3.460834985418999,Itaguaí,RJ
201408,11.77540475897993,3.1564869962352384,Itaguaí,RJ
201409,5.965501370986168,1.081991604779537,Itaguaí,RJ
201410,26.32688864851919,5.673941840214371,Itaguaí,RJ
201411,2.416172224847483,0.3639497839819801,Itaguaí,RJ
201412,7.475997139305794,1.733037773766839,Itaguaí,RJ
201413,11.39485143275466,2.2104294296297824,Itaguaí,RJ
201414,8.013461005357694,1.66489757731597,Itaguaí,RJ
201415,-0.006770471680868695,-0.0011967227912885216,Itaguaí,RJ
201416,7.6244572539667095,2.264938887888635,Itaguaí,RJ
201417,11.37180284606493,2.3240648552409127,Itaguaí,RJ
201418,4.696684586334969,0.9641980033507563,Itaguaí,RJ
201419,6.126268497681245,1.0948069161487508,Itaguaí,RJ
201420,2.729951174606766,0.47711042190362146,Itaguaí,RJ
201421,7.359983493277385,1.2203231805642565,Itaguaí,RJ
201422,5.26893291012594,1.1046257088263585,Itaguaí,RJ
201423,2.5199396429706056,0.4692513235972668,Itaguaí,RJ
201424,5.132122326717444,0.9377328045211746,Itaguaí,RJ
201425,5.226640708105446,1.0837027753767758,Itaguaí,RJ
201426,2.489131637869148,0.4034454583311992,Itaguaí,RJ
201427,2.20567297617957,0.3650717621665086,Itaguaí,RJ
201428,14.451626417134367,4.033263466349325,Itaguaí,RJ
201429,2.0262384890798137,0.41705360343386294,Itaguaí,RJ
201430,1.8369983718821772,0.4637269349899392,Itaguaí,RJ
201431,5.595608995886851,1.1826854464303316,Itaguaí,RJ
201432,1.8541977485970986,0.35060036649122905,Itaguaí,RJ
201433,4.0022755675986845,0.7625907982624196,Itaguaí,RJ
201434,1.201256377591887,0.18881500272568194,Itaguaí,RJ
201435,3.3362583535468167,0.5236296651639636,Itaguaí,RJ
201436,3.792495326020452,1.0055812685952001,Itaguaí,RJ
201437,0.02739996140943846,0.002642586337229782,Itaguaí,RJ
201438,3.6775147901470104,0.6443405996048222,Itaguaí,RJ
201439,5.0880705536250606,1.1077576425613713,Itaguaí,RJ
201440,9.064303453382,1.8098650095141742,Itaguaí,RJ
201441,0.20386873965393293,0.030289316558728695,Itaguaí,RJ
201442,0.20405252369575308,0.02782633691227547,Itaguaí,RJ
201443,5.738305560412833,1.4463144209704093,Itaguaí,RJ
201444,15.77053287747299,2.911875474255587,Itaguaí,RJ
201445,4.628173646773666,0.8712002235209833,Itaguaí,RJ
201446,9.976466090880281,2.8992366518779393,Itaguaí,RJ
201447,5.33471070855354,0.8422150467837873,Itaguaí,RJ
201448,10.332711004855861,2.815448090338193,Itaguaí,RJ
201449,9.270048094317243,1.6943931364246612,Itaguaí,RJ
201450,6.084582074823013,1.0573545105859337,Itaguaí,RJ
201451,3.7515250822514288,0.7270688073714306,Itaguaí,RJ
201452,5.85569602122575,1.4100338910821153,Itaguaí,RJ
201453,13.364594063559501,2.3724760371461597,Itaguaí,RJ
201501,17.583846606166777,3.6475682877793822,Itaguaí,RJ
201502,0.005797495683437604,1.350795651119328e-05,Itaguaí,RJ
201503,10.548927462966471,2.216781166346956,Itaguaí,RJ
201504,24.451628114947827,4.966974616112953,Itaguaí,RJ
201505,15.188954738642602,5.824287599890043,Itaguaí,RJ
201506,5.795500790393447,1.811943258195994,Itaguaí,RJ
201507,26.058187974305913,5.009228575187921,Itaguaí,RJ
201508,6.864174666904118,1.6620774095115114,Itaguaí,RJ
201509,8.105625848085836,1.8661251752177013,Itaguaí,RJ
201510,14.846912562837534,3.0032541666355748,Itaguaí,RJ
201511,16.48713671199772,3.7766971238442704,Itaguaí,RJ
201512,18.058260735625474,3.725909954364872,Itaguaí,RJ
201513,16.042578524317292,3.8843121961111207,Itaguaí,RJ
201514,6.872036397783865,1.5130172289224546,Itaguaí,RJ
201515,5.416051230684828,0.7921403194595085,Itaguaí,RJ
201516,9.461083573618938,1.871732625812998,Itaguaí,RJ
201517,8.357719707917852,1.6587890921898478,Itaguaí,RJ
201518,8.603621898048367,1.9086225020755618,Itaguaí,RJ
201519,4.7768850990778775,1.1642632127868464,Itaguaí,RJ
201520,0.7198727578522628,0.12363361500287459,Itaguaí,RJ
201521,3.556253061719003,0.7924489782819703,Itaguaí,RJ
201522,2.275312726368889,0.5446358547424763,Itaguaí,RJ
201523,0.49636509756650987,0.10827037929121888,Itaguaí,RJ
201524,7.111171126026957,1.8137551749471623,Itaguaí,RJ
201525,4.880184613090494,1.0029787869617854,Itaguaí,RJ
201526,1.1188698221347655,0.1811592132295266,Itaguaí,RJ
201527,1.1395694237875023,0.17947227146612918,Itaguaí,RJ
201528,0.15129839073566603,0.024922091243464485,Itaguaí,RJ
201529,2.186504828361352,0.564005112711907,Itaguaí,RJ
201530,0.45539737507897365,0.12811760571920214,Itaguaí,RJ
201531,0.0645187909918645,0.014740716466732829,Itaguaí,RJ
201532,0.021104527010188417,2.2111196638546597e-05,Itaguaí,RJ
201533,1.1567128963472295,0.17946890495485635,Itaguaí,RJ
201534,2.977613167748597,0.5558729047160369,Itaguaí,RJ
201535,2.3705979683400833,0.6664812698638667,Itaguaí,RJ
201536,6.19612069444779,2.130907945126531,Itaguaí,RJ
201537,4.553827716844779,0.771824189675902,Itaguaí,RJ
201538,1.0528132943852722,0.14978379295187466,Itaguaí,RJ
201539,8.597323061652387,1.7101298640323468,Itaguaí,RJ
201540,2.6186679940675184,0.4895643455091003,Itaguaí,RJ
201541,0.17978607727145943,0.036025288666377074,Itaguaí,RJ
201542,2.220778069587963,0.7411884791194362,Itaguaí,RJ
201543,0.2858256458042454,0.21180337164200613,Itaguaí,RJ
201544,12.912569537126435,4.326573605049234,Itaguaí,RJ
201545,6.718336138976619,0.9910952432365275,Itaguaí,RJ
201546,13.071964870657107,2.951488500458909,Itaguaí,RJ
201547,13.663252173198062,3.372381228012098,Itaguaí,RJ
201548,15.974995456196002,4.631247656263281,Itaguaí,RJ
201549,11.875792136718655,2.8535929392987045,Itaguaí,RJ
201550,16.266761149484804,3.2377345686317076,Itaguaí,RJ
201551,8.980704327257982,1.5553985812508926,Itaguaí,RJ
201552,22.513799191039382,5.090886838653163,Itaguaí,RJ
201601,5.633832893663619,1.1290031309244337,Itaguaí,RJ
201602,20.860352458594058,7.080786078786331,Itaguaí,RJ
201603,7.260307628542676,2.5491009104958176,Itaguaí,RJ
201604,15.706495829783709,2.412287834155974,Itaguaí,RJ
201605,0.1772117622855406,0.025273005482423134,Itaguaí,RJ
201606,13.059908688655465,3.1303521245673798,Itaguaí,RJ
201607,26.889843255281335,9.287888337078275,Itaguaí,RJ
201608,21.5333650313688,5.318436725902549,Itaguaí,RJ
201609,18.64376549769996,4.4237775102952055,Itaguaí,RJ
201610,16.276441055315978,3.144910265794672,Itaguaí,RJ
201611,20.2160572233512,4.374056953834334,Itaguaí,RJ
201612,15.703330252398498,3.7882962722663565,Itaguaí,RJ
201613,5.132441220344375,0.9893674290692247,Itaguaí,RJ
201614,0.39972863090903615,0.05011675254042374,Itaguaí,RJ
201615,-0.011750477622805344,-0.008450757361639229,Itaguaí,RJ
201616,0.10886861647793475,0.0008151464582449534,Itaguaí,RJ
201617,3.0808546465721665,0.6635473403374503,Itaguaí,RJ
201618,0.23767783521086933,0.032501021351077124,Itaguaí,RJ
201619,5.095618035454238,0.9780355385149897,Itaguaí,RJ
201620,6.30351449510774,1.5190696092635554,Itaguaí,RJ
201621,2.547588415619903,0.48303451503326444,Itaguaí,RJ
201622,6.523718746524622,2.057062418912478,Itaguaí,RJ
201623,13.134358899756908,3.402419571050195,Itaguaí,RJ
201624,0.12962422876558025,0.028459169350079243,Itaguaí,RJ
201625,1.9935930856135087,0.5393992206729827,Itaguaí,RJ
201626,0.4028357704288356,0.0787579453809748,Itaguaí,RJ
201627,0.09624887727291435,0.02218975658737215,Itaguaí,RJ
201628,0.07569356161315599,0.011871535969464433,Itaguaí,RJ
201629,0.45541349851766716,0.11972585748705163,Itaguaí,RJ
201630,0.7107221426692703,0.10061950175818846,Itaguaí,RJ
201631,0.4575515929490453,0.0715916364387241,Itaguaí,RJ
201632,1.5659379159119777,0.28735797824966625,Itaguaí,RJ
201633,1.817923452670323,0.4477303626462289,Itaguaí,RJ
201634,4.7548134833798406,0.9163609092165181,Itaguaí,RJ
201635,2.332051780559451,0.8813799899523035,Itaguaí,RJ
201636,1.694507132503954,0.3243767907241369,Itaguaí,RJ
201637,1.506788989277836,0.3256474627665193,Itaguaí,RJ
201638,4.291596199893418,1.1355846889308938,Itaguaí,RJ
201639,2.826251825517962,0.7677187365268875,Itaguaí,RJ
201640,5.805540377756569,1.7228306990241284,Itaguaí,RJ
201641,5.516839421387166,1.1605731624104758,Itaguaí,RJ
201642,1.680820384083034,0.362784654705897,Itaguaí,RJ
201643,4.586452515245634,0.9817190798050774,Itaguaí,RJ
201644,15.862181578514198,3.4895461162203913,Itaguaí,RJ
201645,15.557516136581226,4.0994224219223385,Itaguaí,RJ
201646,16.20487928566763,4.992996534844083,Itaguaí,RJ
201647,1.3973194003056277,0.26014120516631134,Itaguaí,RJ
201648,4.949469887413932,1.1188208821342656,Itaguaí,RJ
201649,14.91212831990913,3.272594371524423,Itaguaí,RJ
201650,12.024635478800123,3.913392507715913,Itaguaí,RJ
201651,11.745578933877463,2.2607946376600125,Itaguaí,RJ
201652,6.293427767957115,1.174922554293104,Itaguaí,RJ
201701,23.32371297343317,5.918337150641019,Itaguaí,RJ
201702,34.61026733155013,6.982662546327144,Itaguaí,RJ
201703,16.28975877394877,3.8269516493166114,Itaguaí,RJ
201704,15.83485565446983,3.8714870066356313,Itaguaí,RJ
201705,7.467902415163717,2.3917901596447297,Itaguaí,RJ
201706,13.669811614795305,2.4122550550393473,Itaguaí,RJ
201707,-0.10675409534294732,-0.018510748634538336,Itaguaí,RJ
201708,8.292428662699972,1.2792445581094851,Itaguaí,RJ
201709,12.63479751821133,2.661133975835525,Itaguaí,RJ
201710,11.353074154384736,2.8016470384663124,Itaguaí,RJ
201711,15.687960611812217,3.1553109561908856,Itaguaí,RJ
201712,11.845965518778174,2.5894833583534806,Itaguaí,RJ
201713,6.067719419922266,1.535387774380194,Itaguaí,RJ
201714,3.419377964010451,0.812363420081802,Itaguaí,RJ
201715,7.078362656127219,1.3742078005066654,Itaguaí,RJ
201716,5.449603858597123,1.2805738537972027,Itaguaí,RJ
201717,5.211177058553851,1.6205401378403121,Itaguaí,RJ
201718,3.110013875843366,0.5433976848964694,Itaguaí,RJ
201719,3.1760191181204327,0.7065903922720562,Itaguaí,RJ
201720,5.3756318533967065,1.1606794832927636,Itaguaí,RJ
201721,5.3172504557231886,0.7998871892819879,Itaguaí,RJ
201722,0.16436187930445914,0.047381856537936085,Itaguaí,RJ
201723,3.078620961368498,0.5406986667767155,Itaguaí,RJ
201724,11.108521575637585,2.176999447566322,Itaguaí,RJ
201725,7.317133100072055,2.125648080498771,Itaguaí,RJ
201726,1.5731111799210116,0.2822653246726247,Itaguaí,RJ
201727,3.294020743856563,0.7852031245277836,Itaguaí,RJ
201728,0.06539476131553801,0.01241767728609968,Itaguaí,RJ
201729,1.7895532304551358,0.36040700556581545,Itaguaí,RJ
201730,0.0794110955647648,0.016862538774978297,Itaguaí,RJ
201731,2.746747417199502,0.6529143524857758,Itaguaí,RJ
201732,0.6312357936072852,0.10145431355215616,Itaguaí,RJ
201733,4.030581868987493,1.1199935828933107,Itaguaí,RJ
201734,4.9531276385688825,1.0206854984044027,Itaguaí,RJ
201735,1.3474399183918007,0.2499653182059705,Itaguaí,RJ
201736,0.039405329558858136,0.008892404620532764,Itaguaí,RJ
201737,0.019948553734561017,0.004344281812541891,Itaguaí,RJ
201738,0.05157323060924802,0.011667374407976206,Itaguaí,RJ
201739,3.192813671199011,0.4720970005890666,Itaguaí,RJ
201740,3.078898415519753,0.9002623354218336,Itaguaí,RJ
201741,0.1420975107832503,0.01975446395439811,Itaguaí,RJ
201742,2.2159091817431973,0.38640321294687857,Itaguaí,RJ
201743,10.802101106785361,2.7442912980438496,Itaguaí,RJ
201744,3.5790008349082627,0.6340834736826375,Itaguaí,RJ
201745,4.249731480536832,0.8402665271528825,Itaguaí,RJ
