week,precipitation_avg,precipitation_max,CITY
201452,1.0286,3.7102,Nilópolis
201453,1.8692,9.9568,Nilópolis
201501,3.7556,24.4017,Nilópolis
201502,0.0,0.0036,Nilópolis
201503,2.0689,6.9106,Nilópolis
201504,4.4146,15.2129,Nilópolis
201505,4.8134,13.8639,Nilópolis
201506,1.4303,5.5508,Nilópolis
201507,3.9452,18.0445,Nilópolis
201508,0.694,2.7926,Nilópolis
201509,1.0215,7.9917,Nilópolis
201510,1.2969,3.1157,Nilópolis
201511,3.4523,14.9537,Nilópolis
201512,3.1459,15.9562,Nilópolis
201513,3.5388,15.6436,Nilópolis
201514,1.5802,6.9289,Nilópolis
201515,0.1071,1.0931,Nilópolis
201516,1.6665,8.3324,Nilópolis
201517,1.6611,7.9327,Nilópolis
201518,1.8851,8.2536,Nilópolis
201519,1.5662,5.0702,Nilópolis
201520,0.0145,0.0839,Nilópolis
201521,0.5605,3.5023,Nilópolis
201522,0.4726,2.1699,Nilópolis
201523,0.0911,0.3814,Nilópolis
201524,1.6818,6.7165,Nilópolis
201525,1.0533,4.8578,Nilópolis
201526,0.2214,1.2416,Nilópolis
201527,0.2161,1.3874,Nilópolis
201528,0.0299,0.1187,Nilópolis
201529,0.6402,2.6087,Nilópolis
201530,0.2013,1.0179,Nilópolis
201531,0.0228,0.0677,Nilópolis
201532,0.0138,0.0362,Nilópolis
201533,0.1733,1.143,Nilópolis
201534,0.6677,3.1668,Nilópolis
201535,0.6955,2.8233,Nilópolis
201536,2.1519,7.0653,Nilópolis
201537,1.0126,5.6304,Nilópolis
201538,0.0,0.0,Nilópolis
201539,1.2065,5.4913,Nilópolis
201540,0.5979,3.2551,Nilópolis
201541,0.0232,0.1278,Nilópolis
201542,0.7273,2.6937,Nilópolis
201543,0.4555,2.0368,Nilópolis
201544,4.7009,10.7717,Nilópolis
201545,1.18,7.7508,Nilópolis
201546,3.4181,13.5456,Nilópolis
201547,2.7,11.08,Nilópolis
201548,3.2919,12.9009,Nilópolis
201549,2.6823,11.6576,Nilópolis
201550,1.8292,9.2865,Nilópolis
201551,1.256,7.1129,Nilópolis
201552,4.2825,19.7904,Nilópolis
201601,0.3224,2.2442,Nilópolis
201602,6.5438,18.9038,Nilópolis
201603,2.5797,7.7292,Nilópolis
201604,1.981,12.2451,Nilópolis
201605,0.0,0.0,Nilópolis
201606,3.1363,15.1289,Nilópolis
201607,6.6275,24.0475,Nilópolis
201608,3.2847,13.9163,Nilópolis
201609,4.0168,17.6965,Nilópolis
201610,3.5221,21.0957,Nilópolis
201611,3.8968,19.3046,Nilópolis
201612,2.7605,13.0354,Nilópolis
201613,0.7556,4.125,Nilópolis
201614,0.0467,0.2867,Nilópolis
201615,0.0455,0.2248,Nilópolis
201616,0.0061,0.0134,Nilópolis
201617,0.7596,3.278,Nilópolis
201618,0.0259,0.247,Nilópolis
201619,1.228,5.546,Nilópolis
201620,1.2436,5.1298,Nilópolis
201621,0.1241,1.172,Nilópolis
201622,1.6935,5.3807,Nilópolis
201623,3.1768,12.1279,Nilópolis
201624,0.0311,0.1167,Nilópolis
201625,0.4145,1.2857,Nilópolis
201626,0.0833,0.308,Nilópolis
201627,0.0279,0.1258,Nilópolis
201628,0.0203,0.0802,Nilópolis
201629,0.1392,0.5231,Nilópolis
201630,0.2698,1.9173,Nilópolis
201631,0.2323,1.3323,Nilópolis
201632,0.3327,1.8936,Nilópolis
201633,0.4051,1.8574,Nilópolis
201634,0.6546,4.6363,Nilópolis
201635,1.2758,7.6262,Nilópolis
201636,0.3647,1.8341,Nilópolis
201637,0.2973,1.5611,Nilópolis
201638,1.0726,4.2183,Nilópolis
201639,1.0192,3.6772,Nilópolis
201640,1.956,6.1595,Nilópolis
201641,0.4759,3.6636,Nilópolis
201642,0.1985,1.0766,Nilópolis
201643,0.6772,3.3645,Nilópolis
201644,3.12,13.8603,Nilópolis
201645,3.396,14.4419,Nilópolis
201646,6.2696,18.8327,Nilópolis
201647,0.0229,0.1091,Nilópolis
201648,0.9157,5.082,Nilópolis
201649,3.639,15.9824,Nilópolis
201650,4.4405,14.5575,Nilópolis
201651,1.7811,11.4211,Nilópolis
201652,0.6393,3.3371,Nilópolis
201701,6.0127,23.966,Nilópolis
201702,6.9257,32.0097,Nilópolis
201703,3.4373,12.2984,Nilópolis
201704,3.1589,12.6902,Nilópolis
201705,1.7498,7.6702,Nilópolis
201706,2.6827,14.6675,Nilópolis
201707,0.0055,0.0363,Nilópolis
201708,0.948,6.1837,Nilópolis
201709,2.1827,9.9132,Nilópolis
201710,2.0574,9.3073,Nilópolis
201711,2.5339,14.0249,Nilópolis
201712,2.1772,10.1123,Nilópolis
201713,1.6651,6.6339,Nilópolis
201714,1.2676,5.8784,Nilópolis
201715,1.6609,9.1104,Nilópolis
201716,1.0625,4.3113,Nilópolis
201717,1.9142,6.2976,Nilópolis
201718,0.637,3.6629,Nilópolis
201719,0.5863,2.7588,Nilópolis
201720,1.0519,6.187,Nilópolis
201721,0.7471,5.6186,Nilópolis
201722,0.0406,0.1452,Nilópolis
201723,0.5669,3.4505,Nilópolis
201724,1.8353,9.5956,Nilópolis
201725,1.9777,7.4324,Nilópolis
201726,0.3912,1.9038,Nilópolis
201727,0.9815,3.4147,Nilópolis
201728,0.0723,0.201,Nilópolis
201729,0.3647,1.6389,Nilópolis
201730,0.0483,0.2381,Nilópolis
201731,0.3688,2.0415,Nilópolis
201732,0.1191,0.7496,Nilópolis
201733,0.6576,2.3704,Nilópolis
201734,0.8579,4.2333,Nilópolis
201735,0.2445,1.2499,Nilópolis
201736,0.0078,0.0271,Nilópolis
201737,0.0033,0.0133,Nilópolis
201738,0.0096,0.0452,Nilópolis
201739,0.3538,3.0833,Nilópolis
201740,0.5828,3.1562,Nilópolis
201741,0.0125,0.0873,Nilópolis
201742,0.3487,1.8549,Nilópolis
201743,1.0912,5.9724,Nilópolis
201744,0.5486,2.583,Nilópolis
201745,1.0934,5.2435,Nilópolis
201746,1.2631,7.8079,Nilópolis
201747,5.5315,20.762,Nilópolis
201748,2.9805,12.265,Nilópolis
201749,1.0919,4.0315,Nilópolis
201750,0.4365,3.0817,Nilópolis
201751,1.9175,8.3347,Nilópolis
201752,3.3394,14.2411,Nilópolis
201801,4.3446,13.7849,Nilópolis
201802,5.914,21.1482,Nilópolis
201803,1.1871,6.3121,Nilópolis
201804,3.2353,16.3085,Nilópolis
201805,1.9108,8.9801,Nilópolis
201806,1.8176,7.3776,Nilópolis
201807,6.3702,17.1877,Nilópolis
201808,4.6462,16.3242,Nilópolis
201809,4.3971,20.1086,Nilópolis
201810,5.6456,20.7615,Nilópolis
201811,3.084,15.3923,Nilópolis
201812,1.5083,6.2671,Nilópolis
201813,0.0039,0.1149,Nilópolis
201814,3.9598,10.6563,Nilópolis
201815,3.2817,15.0706,Nilópolis
201816,2.1494,10.0788,Nilópolis
201817,0.3678,2.1751,Nilópolis
201818,0.2809,1.8757,Nilópolis
201819,1.855,7.1214,Nilópolis
201820,2.5531,10.6918,Nilópolis
201821,0.2126,1.0577,Nilópolis
201822,0.1256,1.1124,Nilópolis
201823,1.0983,4.2218,Nilópolis
201824,0.8329,3.4726,Nilópolis
201825,0.7571,3.384,Nilópolis
201826,0.0067,0.0256,Nilópolis
201827,0.4573,2.6912,Nilópolis
201828,0.6064,3.1009,Nilópolis
201829,0.0225,0.0729,Nilópolis
201830,0.3744,1.9026,Nilópolis
201831,1.712,5.6253,Nilópolis
201832,1.0923,6.2344,Nilópolis
201833,0.5029,3.0331,Nilópolis
201834,0.0083,0.0,Nilópolis
201835,0.4562,2.2944,Nilópolis
201836,0.6458,6.1436,Nilópolis
201837,1.3939,7.0563,Nilópolis
201838,1.516,6.0557,Nilópolis
201839,1.6935,9.7242,Nilópolis
201840,1.4645,6.5867,Nilópolis
201841,2.7002,10.3993,Nilópolis
201842,1.526,4.922,Nilópolis
201843,0.9527,4.3139,Nilópolis
201844,0.6292,3.128,Nilópolis
201845,5.1968,18.3008,Nilópolis
201846,0.6519,4.0981,Nilópolis
201847,2.2572,10.0145,Nilópolis
201848,2.1396,11.465,Nilópolis
201849,2.4098,9.3267,Nilópolis
201850,0.061,0.3889,Nilópolis
201851,0.2888,1.7876,Nilópolis
201852,3.0591,11.6491,Nilópolis
201901,3.6365,15.9364,Nilópolis
201902,0.0141,0.0951,Nilópolis
201903,0.2501,2.1254,Nilópolis
201904,4.3147,22.9455,Nilópolis
201905,0.0,0.0,Nilópolis
201906,8.0516,28.6087,Nilópolis
201907,3.1102,16.4798,Nilópolis
201908,5.0719,20.4365,Nilópolis
201909,8.1069,31.8727,Nilópolis
201910,2.3676,14.0951,Nilópolis
201911,4.246,18.3926,Nilópolis
201912,5.3978,18.2436,Nilópolis
201913,2.0087,9.728,Nilópolis
201914,0.3481,1.5119,Nilópolis
201915,5.3249,26.8185,Nilópolis
201916,1.2378,7.6298,Nilópolis
201917,0.818,5.5441,Nilópolis
201918,1.3794,7.043,Nilópolis
201919,1.9892,10.2416,Nilópolis
201920,5.6351,20.1761,Nilópolis
201921,0.0311,0.1508,Nilópolis
201922,0.7728,4.3791,Nilópolis
201923,2.6092,9.4083,Nilópolis
201924,0.2904,1.172,Nilópolis
201925,0.486,2.6768,Nilópolis
201926,0.0063,0.0216,Nilópolis
201927,1.117,5.3738,Nilópolis
201928,0.0921,0.5445,Nilópolis
201929,0.231,1.2505,Nilópolis
201930,0.0824,0.1819,Nilópolis
201931,0.4755,3.128,Nilópolis
201932,0.7693,3.8094,Nilópolis
201933,0.5776,2.5415,Nilópolis
201934,1.2779,4.4831,Nilópolis
201935,0.304,1.8589,Nilópolis
201936,2.3339,7.9494,Nilópolis
201937,0.1161,0.7249,Nilópolis
201938,0.0855,0.5049,Nilópolis
201939,1.8505,5.6705,Nilópolis
201940,0.2539,0.9968,Nilópolis
201941,1.5696,7.5745,Nilópolis
201942,0.0,0.0,Nilópolis
201943,0.9442,2.3949,Nilópolis
201944,1.5852,7.8811,Nilópolis
201945,1.6211,3.3608,Nilópolis
201946,3.4102,13.1483,Nilópolis
201947,1.6087,8.045,Nilópolis
201948,2.0465,7.5993,Nilópolis
201949,2.9461,12.9283,Nilópolis
201950,3.2526,14.7412,Nilópolis
201951,1.0769,5.1013,Nilópolis
201952,3.7385,17.0997,Nilópolis
202001,2.6785,12.5426,Nilópolis
202002,3.787,12.3243,Nilópolis
202003,3.5703,15.4328,Nilópolis
202004,1.0024,5.1924,Nilópolis
202005,1.6244,7.4856,Nilópolis
202006,5.3192,20.1533,Nilópolis
202007,4.6543,16.0073,Nilópolis
202008,3.4866,15.5926,Nilópolis
202009,2.6793,8.4382,Nilópolis
202010,4.8181,19.3151,Nilópolis
202011,0.2619,1.8002,Nilópolis
202012,3.1891,15.0078,Nilópolis
202013,0.6469,3.4966,Nilópolis
202014,2.0186,8.2214,Nilópolis
202015,0.9295,4.5692,Nilópolis
202016,0.4013,1.624,Nilópolis
202017,0.0146,0.1331,Nilópolis
202018,0.7585,5.0015,Nilópolis
202019,2.7582,12.5018,Nilópolis
202020,1.4087,8.9303,Nilópolis
202021,0.0622,0.2468,Nilópolis
202022,0.8064,5.1287,Nilópolis
202023,0.0902,0.4737,Nilópolis
202024,0.0673,0.529,Nilópolis
202025,0.3917,2.0648,Nilópolis
202026,0.0809,0.4649,Nilópolis
202027,0.2613,1.179,Nilópolis
202028,0.0248,0.1173,Nilópolis
202029,0.4932,2.5934,Nilópolis
202030,0.0347,0.1377,Nilópolis
202031,1.1134,5.5324,Nilópolis
202032,0.0236,0.0818,Nilópolis
202033,0.0322,0.1627,Nilópolis
202034,1.4995,6.5217,Nilópolis
202035,0.4204,1.9276,Nilópolis
202036,0.0805,0.4525,Nilópolis
202037,0.0071,0.0217,Nilópolis
202038,0.29,1.787,Nilópolis
202039,3.6032,15.4092,Nilópolis
202040,0.1702,1.1317,Nilópolis
202041,1.6034,6.4949,Nilópolis
202042,0.4187,1.9964,Nilópolis
202043,0.3615,2.7264,Nilópolis
202044,3.6093,15.5789,Nilópolis
202045,1.375,3.8243,Nilópolis
202046,3.1387,12.2938,Nilópolis
202047,3.7086,14.3419,Nilópolis
202048,1.3786,7.1299,Nilópolis
202049,1.7209,7.9692,Nilópolis
202050,5.4674,19.3135,Nilópolis
202051,1.287,8.2046,Nilópolis
202052,6.5043,29.1887,Nilópolis
202053,3.7346,13.1871,Nilópolis
202101,2.8513,14.2082,Nilópolis
202102,1.6586,9.2568,Nilópolis
202103,0.0,0.3393,Nilópolis
202104,0.0,0.0,Nilópolis
202105,3.4288,17.9484,Nilópolis
202106,2.49,9.6144,Nilópolis
202107,3.2688,10.2754,Nilópolis
202108,1.2582,5.4382,Nilópolis
202109,1.1558,6.5533,Nilópolis
202110,4.7699,21.0997,Nilópolis
202111,1.1163,8.08,Nilópolis
202112,0.1718,1.1431,Nilópolis
202113,3.6287,19.8205,Nilópolis
202114,1.1634,5.3527,Nilópolis
202115,0.7946,4.8873,Nilópolis
202116,1.6523,6.3367,Nilópolis
202117,2.4184,9.6303,Nilópolis
202118,1.3162,6.7534,Nilópolis
202119,0.8756,4.1703,Nilópolis
202120,0.1123,0.636,Nilópolis
202121,0.0118,0.1004,Nilópolis
202122,2.7612,14.9952,Nilópolis
202123,0.8188,4.04,Nilópolis
202124,0.5047,2.5779,Nilópolis
202125,0.3568,1.7953,Nilópolis
202126,0.1257,0.5082,Nilópolis
202127,0.2802,1.6686,Nilópolis
202128,0.0337,0.1327,Nilópolis
202129,0.0743,0.4537,Nilópolis
202130,0.5524,2.8752,Nilópolis
202131,0.0954,0.4117,Nilópolis
202132,0.643,2.874,Nilópolis
202133,0.7154,4.5578,Nilópolis
202134,0.1738,1.0251,Nilópolis
202135,1.4936,5.33,Nilópolis
202136,0.8373,5.0987,Nilópolis
202137,0.5634,2.7952,Nilópolis
202138,0.4733,2.0195,Nilópolis
202139,0.3773,1.0919,Nilópolis
202140,2.5012,9.316,Nilópolis
202141,1.0574,4.4387,Nilópolis
202142,2.1867,6.371,Nilópolis
202143,2.0744,6.5411,Nilópolis
202144,2.0974,8.2042,Nilópolis
202145,1.3247,4.9272,Nilópolis
202146,1.8977,8.5496,Nilópolis
202147,0.4063,1.609,Nilópolis
202148,1.5007,7.7071,Nilópolis
202149,3.857,13.6277,Nilópolis
202150,7.5363,21.6005,Nilópolis
202151,2.2092,9.8034,Nilópolis
202152,3.9754,16.2214,Nilópolis
202201,4.2957,15.2999,Nilópolis
202202,2.9658,11.7578,Nilópolis
202203,0.93,5.516,Nilópolis
202204,1.82,10.1134,Nilópolis
202205,4.781,10.609,Nilópolis
202206,4.7153,19.2389,Nilópolis
202207,3.5841,15.6432,Nilópolis
202208,1.2481,8.3259,Nilópolis
202209,0.1709,1.1897,Nilópolis
202210,0.2765,2.2097,Nilópolis
202211,0.0411,1.0025,Nilópolis
202212,3.0268,18.6285,Nilópolis
202213,8.4844,34.6307,Nilópolis
202214,2.7527,13.2782,Nilópolis
202215,3.6582,13.9401,Nilópolis
202216,0.1045,0.6963,Nilópolis
202217,2.0929,12.0949,Nilópolis
202218,1.1043,5.8648,Nilópolis
202219,0.7539,3.1542,Nilópolis
202220,0.8146,4.3712,Nilópolis
202221,0.058,0.2067,Nilópolis
202222,0.8197,3.0328,Nilópolis
202223,0.9521,4.7837,Nilópolis
202224,0.4058,1.5979,Nilópolis
202225,0.2907,1.6938,Nilópolis
202226,0.4549,2.3426,Nilópolis
202227,0.0383,0.102,Nilópolis
202228,0.5009,3.2563,Nilópolis
202229,0.1246,0.7528,Nilópolis
202230,0.7287,3.8198,Nilópolis
202231,0.1146,0.6451,Nilópolis
202232,1.2282,3.4988,Nilópolis
202233,0.5468,2.5754,Nilópolis
202234,0.1594,0.9795,Nilópolis
202235,0.4833,2.1848,Nilópolis
202236,0.3523,1.976,Nilópolis
202237,1.6814,4.6041,Nilópolis
202238,0.6793,4.0988,Nilópolis
202239,2.4689,7.1275,Nilópolis
202240,0.7457,2.8427,Nilópolis
202241,0.4918,2.5247,Nilópolis
202242,0.5324,2.9938,Nilópolis
202243,2.2634,10.0699,Nilópolis
202244,4.0091,12.6395,Nilópolis
202245,3.1853,14.4295,Nilópolis
202246,1.9187,9.2398,Nilópolis
202247,2.2237,13.0585,Nilópolis
202248,5.221,18.6426,Nilópolis
202249,1.6405,7.6125,Nilópolis
202250,2.1715,10.3254,Nilópolis
202251,3.4693,11.3224,Nilópolis
202252,2.4244,11.9572,Nilópolis
201201,5.3803,18.6274,Niterói
201202,3.8829,16.7395,Niterói
201203,1.2052,3.8452,Niterói
201204,1.9221,8.5254,Niterói
201205,3.2115,14.7537,Niterói
201206,0.1955,1.2994,Niterói
201207,1.7467,8.6479,Niterói
201208,0.5192,3.5241,Niterói
201209,0.1307,0.8881,Niterói
201210,0.8458,4.3987,Niterói
201211,3.2067,13.0602,Niterói
201212,3.1248,12.263,Niterói
201213,1.5887,5.6613,Niterói
201214,1.7437,9.1541,Niterói
201215,0.665,3.3962,Niterói
201216,1.8437,9.1535,Niterói
201217,1.089,5.4283,Niterói
201218,2.5002,6.6546,Niterói
201219,0.2803,1.3573,Niterói
201220,2.606,8.1404,Niterói
201221,0.1511,0.6655,Niterói
201222,1.1227,6.1698,Niterói
201223,1.6621,9.1459,Niterói
201224,0.8472,4.9072,Niterói
201225,1.3464,7.0033,Niterói
201226,0.2705,1.5122,Niterói
201227,0.038,0.0749,Niterói
201228,1.1793,5.8034,Niterói
201229,0.8532,3.5036,Niterói
201230,0.0839,0.3836,Niterói
201231,0.1341,0.6878,Niterói
201232,0.9857,5.03,Niterói
201233,0.2658,1.0965,Niterói
201234,0.0366,0.1633,Niterói
201235,0.551,2.8811,Niterói
201236,0.3402,2.1903,Niterói
201237,0.3313,1.5815,Niterói
201238,1.7274,8.9743,Niterói
201239,1.6615,7.9176,Niterói
201240,0.0125,0.0497,Niterói
201241,1.633,6.679,Niterói
201242,0.205,1.1511,Niterói
201243,1.8662,7.1907,Niterói
201244,0.4041,1.4139,Niterói
201245,1.0176,3.2519,Niterói
201246,2.5235,7.7251,Niterói
201247,1.3314,7.7166,Niterói
201248,3.2708,13.2866,Niterói
201249,1.1056,5.8372,Niterói
201250,3.1698,12.1303,Niterói
201251,1.5713,6.3347,Niterói
201252,0.4279,2.5537,Niterói
201301,3.0361,11.5996,Niterói
201302,2.4821,9.8083,Niterói
201303,5.584,20.6,Niterói
201304,3.5229,13.8132,Niterói
201305,2.9423,5.1331,Niterói
201306,2.8565,8.7231,Niterói
201307,0.0334,0.0755,Niterói
201308,0.1252,0.7584,Niterói
201309,2.8315,9.7157,Niterói
201310,1.6183,6.8532,Niterói
201311,1.2988,4.804,Niterói
201312,4.539,17.802,Niterói
201313,3.236,11.6653,Niterói
201314,2.5715,12.717,Niterói
201315,1.5249,6.4042,Niterói
201316,0.661,3.3199,Niterói
201317,0.376,1.4743,Niterói
201318,0.1706,0.2583,Niterói
201319,0.5513,2.623,Niterói
201320,1.2112,7.2834,Niterói
201321,1.1094,5.1757,Niterói
201322,0.9913,4.3527,Niterói
201323,1.6159,6.777,Niterói
201324,0.6135,2.3083,Niterói
201325,0.1905,0.4343,Niterói
201326,0.5043,2.2201,Niterói
201327,1.311,7.0764,Niterói
201328,0.5515,2.9539,Niterói
201329,1.3463,6.4342,Niterói
201330,1.7454,4.3704,Niterói
201331,0.0487,0.1167,Niterói
201332,0.0309,0.133,Niterói
201333,0.333,1.8403,Niterói
201334,0.6163,3.1099,Niterói
201335,0.1667,0.5707,Niterói
201336,1.1277,4.7847,Niterói
201337,0.0695,0.2861,Niterói
201338,0.2409,0.7138,Niterói
201339,1.2286,6.0111,Niterói
201340,1.5951,5.3781,Niterói
201341,0.3687,1.6779,Niterói
201342,3.1867,10.733,Niterói
201343,0.7209,3.8226,Niterói
201344,0.5457,2.2911,Niterói
201345,1.2191,3.8129,Niterói
201346,0.6071,3.8829,Niterói
201347,4.401,15.9364,Niterói
201348,3.6032,13.7207,Niterói
201349,3.9475,23.2778,Niterói
201350,3.7325,16.1254,Niterói
201351,0.7393,2.3403,Niterói
201352,0.8503,3.5565,Niterói
201401,3.2952,16.6444,Niterói
201402,0.0668,0.4109,Niterói
201403,4.3358,19.953,Niterói
201404,0.6565,2.7509,Niterói
201405,0.0209,0.1189,Niterói
201406,0.0058,0.0394,Niterói
201407,0.0,0.0,Niterói
201408,2.5272,10.0394,Niterói
201409,1.1074,5.8216,Niterói
201410,2.0214,9.1953,Niterói
201411,0.3994,2.6171,Niterói
201412,0.5048,2.4943,Niterói
201413,2.8066,11.6062,Niterói
201414,1.8766,7.9193,Niterói
201415,0.0387,0.2073,Niterói
201416,3.0846,11.754,Niterói
201417,2.4461,9.6562,Niterói
201418,0.9838,3.6694,Niterói
201419,1.4081,7.6747,Niterói
201420,0.4839,2.4375,Niterói
201421,0.8525,4.6897,Niterói
201422,1.0858,4.9689,Niterói
201423,0.3996,2.1306,Niterói
201424,0.9803,4.6998,Niterói
201425,1.2277,6.3205,Niterói
201426,0.3354,2.0489,Niterói
201427,0.2836,1.6592,Niterói
201428,3.7875,13.4365,Niterói
201429,0.4059,2.1232,Niterói
201430,0.434,1.9016,Niterói
201431,1.0811,5.3818,Niterói
201432,0.4321,2.3916,Niterói
201433,0.6697,3.4061,Niterói
201434,0.0905,0.5289,Niterói
201435,0.6657,4.0402,Niterói
201436,0.9134,3.3095,Niterói
201437,0.014,0.0564,Niterói
201438,0.2952,1.5839,Niterói
201439,1.0301,5.1341,Niterói
201440,1.3495,6.3511,Niterói
201441,0.0297,0.1787,Niterói
201442,0.0303,0.1829,Niterói
201443,1.1658,5.6382,Niterói
201444,3.2447,14.4693,Niterói
201445,1.1303,5.8588,Niterói
201446,2.4196,8.8499,Niterói
201447,0.7233,3.9737,Niterói
201448,2.8984,8.1362,Niterói
201449,0.9262,5.9498,Niterói
201450,0.711,4.5382,Niterói
201451,1.101,5.933,Niterói
201452,1.2666,5.2331,Niterói
201453,2.1574,10.7781,Niterói
201501,2.0786,8.1431,Niterói
201502,0.0057,0.0156,Niterói
201503,1.9802,7.4267,Niterói
201504,3.8668,15.2131,Niterói
201505,4.503,14.6231,Niterói
201506,1.6104,6.5024,Niterói
201507,3.6091,17.9211,Niterói
201508,0.8977,2.1994,Niterói
201509,0.9569,7.9632,Niterói
201510,0.7142,2.127,Niterói
201511,3.0773,14.1079,Niterói
201512,3.146,15.4522,Niterói
201513,3.687,16.0198,Niterói
201514,1.7336,7.5194,Niterói
201515,0.592,3.383,Niterói
201516,1.7349,8.634,Niterói
201517,1.5717,7.4514,Niterói
201518,1.8618,8.0372,Niterói
201519,0.7147,3.9011,Niterói
201520,0.4343,3.2383,Niterói
201521,0.6252,3.8578,Niterói
201522,0.5065,2.3397,Niterói
201523,0.0887,0.3701,Niterói
201524,1.6874,6.4976,Niterói
201525,1.0682,4.9716,Niterói
201526,0.2377,1.279,Niterói
201527,0.2684,1.5744,Niterói
201528,0.0283,0.1209,Niterói
201529,0.6467,2.692,Niterói
201530,0.2464,1.3222,Niterói
201531,0.0242,0.0659,Niterói
201532,0.007,0.0148,Niterói
201533,0.2517,1.177,Niterói
201534,0.6489,2.4305,Niterói
201535,0.6996,2.8229,Niterói
201536,2.2547,7.441,Niterói
201537,0.9812,5.4848,Niterói
201538,0.0,0.0,Niterói
201539,1.0891,5.1797,Niterói
201540,0.5778,3.087,Niterói
201541,0.0287,0.1611,Niterói
201542,0.7969,3.0395,Niterói
201543,0.5625,2.021,Niterói
201544,4.1769,11.966,Niterói
201545,2.0738,13.4143,Niterói
201546,3.4672,13.8429,Niterói
201547,2.5576,10.5095,Niterói
201548,2.8924,10.7075,Niterói
201549,2.8055,11.851,Niterói
201550,1.3437,5.0127,Niterói
201551,1.1718,7.044,Niterói
201552,4.59,19.9953,Niterói
201601,0.6812,3.3299,Niterói
201602,5.9719,19.7069,Niterói
201603,3.5266,8.8227,Niterói
201604,2.3899,13.6343,Niterói
201605,0.0847,0.4865,Niterói
201606,3.3753,16.2503,Niterói
201607,6.253,22.9212,Niterói
201608,4.8719,15.4135,Niterói
201609,4.0443,17.3468,Niterói
201610,3.8325,21.5624,Niterói
201611,3.905,19.7731,Niterói
201612,2.6732,12.4745,Niterói
201613,1.1621,5.733,Niterói
201614,0.0459,0.2596,Niterói
201615,0.0756,0.4245,Niterói
201616,0.0111,0.0352,Niterói
201617,0.7579,3.183,Niterói
201618,0.024,0.0764,Niterói
201619,1.1986,5.5721,Niterói
201620,1.26,5.3146,Niterói
201621,0.3802,1.7211,Niterói
201622,1.8264,5.3303,Niterói
201623,3.2055,12.2319,Niterói
201624,0.0338,0.1189,Niterói
201625,0.4591,1.641,Niterói
201626,0.0814,0.3101,Niterói
201627,0.028,0.1278,Niterói
201628,0.0212,0.0778,Niterói
201629,0.1484,0.5441,Niterói
201630,0.258,1.7562,Niterói
201631,0.2836,1.6262,Niterói
201632,0.3238,1.8002,Niterói
201633,0.4327,2.0426,Niterói
201634,0.6687,4.2457,Niterói
201635,1.4158,7.9979,Niterói
201636,0.388,1.9984,Niterói
201637,0.3209,1.7523,Niterói
201638,1.1013,4.3258,Niterói
201639,0.9854,3.5437,Niterói
201640,1.9567,6.0123,Niterói
201641,0.4536,3.9239,Niterói
201642,0.3286,1.832,Niterói
201643,0.9097,4.5732,Niterói
201644,3.3911,14.8578,Niterói
201645,3.7185,15.9593,Niterói
201646,6.64,20.1869,Niterói
201647,0.0784,0.667,Niterói
201648,1.2096,6.416,Niterói
201649,3.797,16.4085,Niterói
201650,4.9229,15.8701,Niterói
201651,1.5307,8.2667,Niterói
201652,0.6883,3.501,Niterói
201701,5.0451,20.6821,Niterói
201702,7.022,31.3466,Niterói
201703,2.0626,8.6671,Niterói
201704,2.1008,9.8923,Niterói
201705,2.4144,9.1844,Niterói
201706,2.9641,15.3334,Niterói
201707,0.0,0.0,Niterói
201708,1.2111,6.0175,Niterói
201709,2.2845,9.5647,Niterói
201710,2.6268,10.5553,Niterói
201711,2.6581,14.2202,Niterói
201712,2.2034,9.9592,Niterói
201713,1.7843,6.7706,Niterói
201714,1.4853,7.4006,Niterói
201715,1.6695,8.9261,Niterói
201716,1.1597,4.6424,Niterói
201717,2.036,5.8237,Niterói
201718,0.6681,3.6766,Niterói
201719,0.5157,2.8736,Niterói
201720,1.0582,6.0297,Niterói
201721,0.6473,5.4866,Niterói
201722,0.0411,0.1469,Niterói
201723,0.6486,3.9698,Niterói
201724,1.7928,9.3909,Niterói
201725,1.9628,7.7705,Niterói
201726,0.4387,2.2708,Niterói
201727,1.0416,3.6008,Niterói
201728,0.0061,0.0049,Niterói
201729,0.3509,1.584,Niterói
201730,0.0086,0.0073,Niterói
201731,0.4025,2.2443,Niterói
201732,0.12,0.7239,Niterói
201733,1.0426,2.7989,Niterói
201734,0.8529,4.2056,Niterói
201735,0.2408,1.2157,Niterói
201736,0.0424,0.2735,Niterói
201737,0.0056,0.0273,Niterói
201738,0.0102,0.0478,Niterói
201739,0.3521,2.7916,Niterói
201740,0.6667,3.3898,Niterói
201741,0.0141,0.0845,Niterói
201742,0.3398,1.8168,Niterói
201743,2.5284,7.2012,Niterói
201744,0.6218,3.0017,Niterói
201745,1.1378,5.3437,Niterói
201746,1.1457,7.7511,Niterói
201747,5.5644,20.3625,Niterói
201748,3.1157,12.412,Niterói
201749,1.3019,4.6281,Niterói
201750,0.5037,3.1192,Niterói
201751,2.0104,11.1135,Niterói
201752,4.2926,17.2628,Niterói
201801,4.5361,14.0761,Niterói
201802,3.1967,9.3631,Niterói
201803,0.8698,5.2807,Niterói
201804,3.5585,16.9494,Niterói
201805,1.9699,8.6887,Niterói
201806,1.8107,7.3475,Niterói
201807,4.8885,17.374,Niterói
