ESTACAO,week,precipitation_max,precipitation_avg
A603,201419,4.4,1.0571428571428572
A606,201419,2.8,0.6571428571428571
A619,201419,12.6,2.1142857142857143
A602,201419,1.4,0.3428571428571428
A624,201419,2.2,0.6571428571428571
A621,201419,1.8,0.3428571428571429
A608,201420,3.6,0.6571428571428573
A603,201420,3.0,0.7999999999999999
A606,201420,1.4,0.2571428571428571
A618,201420,18.6,2.685714285714286
A619,201420,7.0,1.0
A607,201420,0.4,0.1714285714285714
A620,201420,1.4,0.6
A601,201420,0.6,0.2285714285714286
A621,201420,1.4,0.3714285714285714
A652,201420,2.0,0.2857142857142857
A610,201420,1.4,0.2571428571428571
A611,201420,0.2,0.1142857142857143
A604,201420,0.4,0.2571428571428572
A624,201420,1.0,0.3428571428571428
A602,201420,1.4,0.2285714285714285
A609,201420,2.0,0.3142857142857143
A624,201421,0.6,0.1999999999999999
A618,201421,2.2,0.3714285714285714
A610,201421,1.4,0.3142857142857143
A620,201421,1.0,1.0
A603,201421,4.6,0.8285714285714285
A602,201421,0.0,0.0
A606,201421,1.6,0.3999999999999999
A601,201421,1.4,0.3999999999999999
A652,201421,6.8,1.0285714285714287
A604,201421,0.2,0.0285714285714285
A609,201421,6.8,1.2285714285714284
A608,201421,3.0,0.4571428571428572
A611,201421,30.4,4.542857142857143
A621,201421,2.2,0.4
A607,201421,0.2,0.0857142857142857
A619,201421,11.0,1.9428571428571428
A609,201422,2.2,0.4857142857142857
A620,201422,2.0,0.5428571428571428
A611,201422,11.6,1.7714285714285711
A618,201422,21.4,4.057142857142857
A603,201422,5.8,1.4857142857142858
A652,201422,3.4,1.0285714285714287
A607,201422,0.4,0.0857142857142857
A624,201422,4.6,1.3428571428571427
A610,201422,5.8,1.2571428571428571
A606,201422,7.0,1.7142857142857142
A602,201422,0.2,0.0666666666666666
A608,201422,4.0,1.3714285714285714
A601,201422,4.6,1.0285714285714285
A619,201422,2.4,0.7714285714285715
A604,201422,0.6,0.1428571428571428
A621,201422,14.6,2.314285714285714
A619,201423,0.6,0.1428571428571428
A606,201423,2.2,0.4285714285714285
A618,201423,1.4,0.3714285714285714
A611,201423,9.2,1.4
A608,201423,3.2,0.4571428571428572
A609,201423,1.4,0.3142857142857142
A621,201423,0.8,0.2571428571428572
A601,201423,1.8,0.3142857142857143
A652,201423,5.2,1.0285714285714287
A602,201423,1.2,0.3142857142857143
A620,201423,0.2,0.0285714285714285
A610,201423,1.6,0.4571428571428572
A607,201423,0.8,0.2
A624,201423,1.0,0.2857142857142857
A604,201423,1.0,0.1714285714285714
A624,201424,2.2,0.7714285714285715
A610,201424,5.2,1.342857142857143
A611,201424,2.4,0.6
A608,201424,1.0,0.2571428571428571
A607,201424,2.0,0.8571428571428571
A609,201424,0.8,0.2285714285714286
A604,201424,3.0,0.5428571428571429
A652,201424,2.0,0.3999999999999999
A621,201424,14.0,2.3428571428571425
A620,201424,7.0,1.8000000000000005
A619,201424,3.6,0.8285714285714285
A606,201424,3.0,0.6857142857142857
A601,201424,6.4,1.1714285714285717
A618,201424,10.4,2.1142857142857143
A602,201424,8.4,1.4285714285714286
A618,201425,14.6,3.171428571428572
A604,201425,10.8,1.885714285714286
A621,201425,2.4,0.6571428571428571
A619,201425,2.6,0.7428571428571429
A624,201425,6.6,1.0857142857142856
A620,201425,7.8,1.1714285714285713
A652,201425,7.8,1.4
A610,201425,7.0,1.2571428571428571
A609,201425,0.2,0.05
A611,201425,25.2,4.257142857142857
A602,201425,3.0,0.7999999999999999
A606,201425,6.0,0.8857142857142858
A601,201425,2.4,0.6857142857142857
A607,201425,3.8,0.7999999999999999
A608,201425,3.0,1.0285714285714287
A652,201426,0.0,0.0
A620,201426,0.2,0.0285714285714285
A602,201426,3.4,0.4857142857142857
A601,201426,0.2,0.0285714285714285
A624,201426,0.2,0.1714285714285714
A621,201426,0.2,0.1714285714285714
A607,201426,2.2,0.4571428571428572
A604,201426,1.2,0.2857142857142857
A610,201426,0.2,0.0571428571428571
A619,201426,6.4,0.9714285714285716
A611,201426,0.2,0.0857142857142857
A608,201426,10.8,1.5714285714285714
A606,201426,1.6,0.2571428571428572
A618,201426,0.4,0.0857142857142857
A620,201427,0.2,0.0285714285714285
A610,201427,0.8,0.1142857142857143
A618,201427,2.0,0.3142857142857143
A601,201427,0.2,0.0857142857142857
A611,201427,1.4,0.2571428571428571
A652,201427,0.8,0.1142857142857143
A606,201427,0.0,0.0
A621,201427,12.8,2.0571428571428574
A607,201427,2.0,0.3714285714285714
A624,201427,0.2,0.1714285714285714
A604,201427,0.2,0.0285714285714285
A608,201427,1.0,0.1999999999999999
A619,201427,0.2,0.0285714285714285
A602,201427,0.0,0.0
A602,201428,5.4,3.1142857142857143
A619,201428,23.4,4.742857142857142
A618,201428,10.6,3.2285714285714286
A624,201428,1.8,0.6571428571428571
A606,201428,9.4,2.685714285714286
A610,201428,5.4,2.0571428571428574
A620,201428,7.8,2.6
A601,201428,10.0,2.2
A607,201428,24.2,7.514285714285714
A621,201428,8.2,2.5142857142857147
A604,201428,6.0,0.8857142857142858
A608,201428,17.2,3.514285714285714
A611,201428,8.6,2.257142857142857
A652,201428,27.0,10.885714285714286
A620,201429,2.0,0.3428571428571428
A652,201429,4.8,0.7999999999999999
A608,201429,1.8,0.2857142857142857
A618,201429,6.0,1.1142857142857143
A611,201429,0.2,0.0571428571428571
A624,201429,2.2,0.4571428571428572
A606,201429,2.2,0.3142857142857143
A604,201429,4.6,0.6857142857142857
A610,201429,0.6,0.1714285714285714
A621,201429,0.8,0.1714285714285714
A601,201429,0.2,0.0285714285714285
A607,201429,0.4,0.0571428571428571
A619,201429,3.4,0.8285714285714285
A602,201429,0.8,0.2285714285714286
A607,201430,1.6,0.2857142857142857
A624,201430,3.2,0.6857142857142858
A606,201430,2.0,0.3142857142857143
A604,201430,1.4,0.2285714285714285
A603,201430,2.8,0.8666666666666667
A609,201430,1.2,0.4
A610,201430,3.0,0.9714285714285716
A608,201430,1.8,0.3999999999999999
A611,201430,2.0,0.5142857142857142
A602,201430,1.6,0.3999999999999999
A621,201430,1.8,0.4285714285714285
A618,201430,6.6,1.2285714285714284
A601,201430,1.2,0.3428571428571428
A652,201430,1.6,0.3999999999999999
A620,201430,0.6,0.1142857142857143
A619,201430,2.6,0.5714285714285714
A606,201431,4.4,0.6285714285714287
A652,201431,7.2,1.2
A620,201431,2.2,0.5714285714285714
A607,201431,9.6,2.0571428571428574
A609,201431,0.8,0.2857142857142857
A603,201431,10.2,1.7714285714285711
A604,201431,1.6,0.3428571428571428
A619,201431,4.8,1.657142857142857
A601,201431,3.8,0.8857142857142858
A624,201431,0.6,0.2857142857142857
A610,201431,0.8,0.2857142857142857
A621,201431,6.2,1.2285714285714284
A611,201431,0.4,0.0857142857142857
A608,201431,10.6,1.5714285714285712
A618,201431,3.8,1.0857142857142856
A602,201431,7.6,1.6
A652,201432,1.8,0.5142857142857143
A607,201432,0.4,0.1142857142857143
A604,201432,0.2,0.0285714285714285
A619,201432,3.6,0.5142857142857143
A618,201432,18.8,2.8857142857142857
A609,201432,1.2,0.1714285714285714
A601,201432,2.6,0.5714285714285714
A606,201432,0.6,0.1428571428571428
A603,201432,3.0,0.4571428571428572
A624,201432,14.8,2.3142857142857145
A602,201432,1.0,0.2571428571428572
A610,201432,4.6,0.8857142857142856
A611,201432,1.0,0.2571428571428572
A621,201432,2.4,0.4571428571428572
A608,201432,1.4,0.3428571428571428
A620,201432,0.0,0.0
A603,201433,9.6,1.7428571428571429
A608,201433,3.6,0.8285714285714285
A607,201433,1.2,0.3428571428571428
A611,201433,1.8,0.3714285714285714
A604,201433,2.4,0.3714285714285714
A621,201433,4.0,0.7714285714285714
A602,201433,3.2,0.8285714285714286
A609,201433,2.4,0.3714285714285714
A601,201433,5.8,0.9142857142857144
A610,201433,3.4,0.8857142857142858
A620,201433,0.4,0.1142857142857143
A619,201433,1.4,0.3142857142857142
A618,201433,5.2,0.9142857142857144
A606,201433,2.6,0.3714285714285714
A652,201433,5.2,1.2
A624,201433,2.0,0.5714285714285714
A602,201434,0.2,0.0285714285714285
A611,201434,0.0,0.0
A624,201434,0.4,0.1142857142857143
A620,201434,0.2,0.0571428571428571
A606,201434,0.2,0.0285714285714285
A607,201434,0.8,0.1714285714285714
A609,201434,0.8,0.1428571428571428
A652,201434,0.0,0.0
A619,201434,4.0,0.6571428571428571
A621,201434,0.2,0.0285714285714285
A603,201434,2.4,0.3428571428571428
A610,201434,0.2,0.0857142857142857
A604,201434,1.6,0.2285714285714286
A601,201434,0.2,0.0285714285714285
A608,201434,0.2,0.0857142857142857
A618,201434,1.4,0.3142857142857143
A611,201435,1.0,0.2571428571428572
A624,201435,9.2,1.6285714285714283
A621,201435,1.6,0.2571428571428572
A607,201435,5.8,0.9142857142857144
A601,201435,3.2,0.5142857142857143
A652,201435,12.6,1.8285714285714283
A609,201435,2.2,0.4
A608,201435,0.8,0.2285714285714286
A602,201435,3.2,0.4857142857142857
A619,201435,2.2,0.3428571428571429
A620,201435,0.6,0.0857142857142857
A606,201435,6.6,1.0285714285714287
A604,201435,9.0,1.457142857142857
A610,201435,4.2,1.0571428571428572
A618,201435,4.0,0.8285714285714285
A603,201435,0.8,0.3142857142857143
A606,201436,1.6,0.3142857142857143
A610,201436,5.0,1.4857142857142858
A611,201436,5.0,1.0857142857142856
A608,201436,1.6,0.5428571428571429
A624,201436,7.4,1.5714285714285714
A609,201436,2.0,0.3999999999999999
A618,201436,10.2,2.057142857142857
A619,201436,5.0,1.7428571428571429
A652,201436,1.0,0.2857142857142857
A603,201436,7.8,1.9142857142857144
A601,201436,5.6,1.0857142857142856
A604,201436,0.8,0.2285714285714286
A620,201436,1.6,0.5142857142857143
A602,201436,1.6,0.5428571428571428
A621,201436,4.4,1.2285714285714289
A607,201436,0.8,0.2857142857142857
A624,201437,0.2,0.1142857142857143
A602,201437,0.0,0.0
A601,201437,0.2,0.0285714285714285
A608,201437,0.2,0.0285714285714285
A611,201437,0.0,0.0
A610,201437,0.0,0.0
A606,201437,0.0,0.0
A603,201437,0.0,0.0
A604,201437,0.2,0.0571428571428571
A618,201437,0.0,0.0
A652,201437,0.0,0.0
A607,201437,0.2,0.0285714285714285
A619,201437,0.0,0.0
A620,201437,0.0,0.0
A609,201437,0.0,0.0
A621,201437,0.0,0.0
A609,201438,0.4,0.1142857142857143
A619,201438,9.2,1.6285714285714283
A618,201438,2.8,0.7142857142857143
A611,201438,0.6,0.1714285714285714
A604,201438,0.0,0.0
A601,201438,1.0,0.1714285714285714
A620,201438,0.0,0.0
A602,201438,10.4,1.7142857142857142
A607,201438,0.6,0.0857142857142857
A603,201438,1.4,0.2857142857142857
A624,201438,0.2,0.1142857142857143
A608,201438,0.0,0.0
A610,201438,0.8,0.2285714285714286
A621,201438,0.6,0.1142857142857143
A606,201438,0.0,0.0
A652,201438,1.0,0.1714285714285714
A608,201439,2.0,0.2857142857142857
A610,201439,3.8,0.7714285714285714
A652,201439,5.8,1.1428571428571428
A618,201439,3.0,0.5714285714285714
A604,201439,1.2,0.1714285714285714
A607,201439,2.0,0.3142857142857143
A611,201439,4.2,0.7142857142857143
A601,201439,5.4,1.0285714285714287
A606,201439,1.2,0.1999999999999999
A609,201439,6.8,1.4857142857142858
A624,201439,2.0,0.4285714285714285
A621,201439,4.6,1.0571428571428572
A619,201439,5.4,1.257142857142857
A603,201439,5.4,1.2
A602,201439,4.2,1.1142857142857143
A620,201439,2.2,0.3142857142857143
A601,201440,2.6,0.5142857142857143
A607,201440,1.2,0.3142857142857143
A603,201440,2.8,0.8571428571428571
A608,201440,1.4,0.3142857142857143
A618,201440,8.6,2.6
A609,201440,20.6,3.571428571428572
A652,201440,6.4,1.2571428571428571
A611,201440,4.4,1.085714285714286
A620,201440,0.8,0.1428571428571428
A606,201440,1.8,0.2571428571428572
A621,201440,15.0,2.571428571428572
A624,201440,2.2,0.3428571428571429
A619,201440,14.8,3.4857142857142853
A602,201440,2.6,0.4571428571428572
A610,201440,4.6,1.542857142857143
A604,201440,3.4,0.9714285714285714
A652,201441,0.0,0.0
A618,201441,1.0,0.1428571428571428
A603,201441,0.2,0.0285714285714285
A602,201441,0.6,0.0857142857142857
A609,201441,0.0,0.0
A619,201441,0.6,0.0857142857142857
A607,201441,2.2,0.4
A610,201441,0.2,0.0285714285714285
A624,201441,0.2,0.0571428571428571
A601,201441,0.0,0.0
A621,201441,0.0,0.0
A608,201441,0.8,0.1428571428571428
A620,201441,2.2,0.4
A604,201441,0.0,0.0
A606,201441,0.6,0.1428571428571428
A611,201441,0.0,0.0
A606,201442,0.2,0.0285714285714285
A603,201442,0.2,0.0285714285714285
A609,201442,0.0,0.0
A621,201442,0.0,0.0
A601,201442,0.0,0.0
A624,201442,0.2,0.1142857142857143
A611,201442,2.0,0.2857142857142857
A619,201442,0.0,0.0
A610,201442,0.0,0.0
A620,201442,0.0,0.0
A608,201442,0.0,0.0
A652,201442,0.0,0.0
A607,201442,0.2,0.0285714285714285
A618,201442,0.4,0.1142857142857143
A604,201442,0.0,0.0
A602,201442,0.0,0.0
A603,201443,19.2,3.4857142857142853
A610,201443,26.8,4.257142857142857
A606,201443,1.6,0.2285714285714286
A608,201443,2.4,0.6285714285714284
A624,201443,3.2,0.6857142857142858
A607,201443,8.0,1.2
A611,201443,5.4,1.085714285714286
A621,201443,2.4,0.6571428571428571
A609,201443,10.8,1.8000000000000005
A601,201443,5.0,1.2
A604,201443,1.2,0.1999999999999999
A618,201443,24.6,4.6000000000000005
A620,201443,0.4,0.0857142857142857
A652,201443,3.8,0.9714285714285714
A619,201443,4.2,1.942857142857143
A602,201443,4.8,0.7999999999999999
A610,201444,15.4,7.142857142857143
A601,201444,3.6,0.8571428571428571
A624,201444,24.2,4.971428571428571
A604,201444,24.8,5.342857142857143
A602,201444,9.0,1.6
A608,201444,3.2,0.4571428571428572
A603,201444,28.6,5.314285714285715
A607,201444,4.0,0.6285714285714287
A611,201444,29.4,10.257142857142856
A606,201444,12.8,1.8285714285714287
A618,201444,29.2,8.457142857142857
A621,201444,19.0,3.257142857142857
A652,201444,1.4,0.3142857142857143
A619,201444,14.6,2.3428571428571425
A609,201444,31.8,7.342857142857143
A620,201444,6.0,2.628571428571429
A609,201445,15.6,2.857142857142857
A604,201445,10.6,1.914285714285714
A606,201445,3.2,0.4571428571428572
A608,201445,2.4,0.5714285714285714
A621,201445,0.4,0.0857142857142857
A602,201445,0.2,0.0285714285714285
A620,201445,2.6,0.6857142857142858
A611,201445,0.2,0.0571428571428571
A601,201445,2.0,0.3428571428571428
A607,201445,1.8,0.2571428571428572
A652,201445,0.0,0.0
A624,201445,17.2,3.7714285714285714
A610,201445,12.2,1.9428571428571428
A619,201445,12.0,2.3714285714285714
A603,201445,4.2,0.6857142857142857
A618,201445,50.0,9.885714285714286
A618,201446,6.4,3.0
A621,201446,7.6,2.657142857142857
A608,201446,4.2,1.1142857142857143
A624,201446,9.8,3.0
A606,201446,2.2,0.5142857142857143
A607,201446,1.2,0.3714285714285714
A652,201446,3.4,1.3142857142857145
A603,201446,9.6,2.6
A604,201446,22.6,5.428571428571429
A611,201446,32.2,8.571428571428571
A610,201446,9.2,3.371428571428571
A619,201446,4.6,1.4857142857142858
A601,201446,7.0,2.1714285714285717
A602,201446,3.2,1.1428571428571428
A620,201446,3.2,0.7142857142857143
A609,201446,23.6,6.6571428571428575
A621,201447,12.2,1.7714285714285711
A606,201447,2.0,0.2857142857142857
A607,201447,0.0,0.0
A652,201447,7.8,1.1142857142857143
A624,201447,0.8,0.2
A603,201447,4.0,0.6285714285714287
A610,201447,1.8,0.2857142857142857
A608,201447,0.6,0.1142857142857143
A602,201447,3.4,0.4857142857142857
A619,201447,5.8,0.9714285714285714
A601,201447,2.8,0.7142857142857143
A611,201447,6.4,0.9714285714285716
A620,201447,0.2,0.0285714285714285
A604,201447,0.0,0.0
A609,201447,0.8,0.1142857142857143
A618,201447,5.8,0.8571428571428571
A609,201448,16.8,3.6000000000000005
A603,201448,11.4,4.714285714285714
A611,201448,15.6,3.8857142857142857
A601,201448,12.0,3.2857142857142856
A618,201448,13.4,5.714285714285714
A652,201448,4.4,1.8571428571428568
A619,201448,6.4,1.9142857142857144
A608,201448,23.4,5.028571428571429
A624,201448,8.0,3.057142857142857
A610,201448,9.4,3.7142857142857135
A602,201448,7.2,1.6
A620,201448,19.0,3.857142857142857
A606,201448,3.4,1.342857142857143
A621,201448,10.0,2.342857142857143
A607,201448,14.2,2.685714285714286
A604,201448,43.0,13.628571428571428
A603,201449,3.6,0.7428571428571429
A609,201449,36.2,7.628571428571429
A606,201449,5.0,0.9714285714285714
A618,201449,3.0,0.5142857142857143
A602,201449,3.4,0.5142857142857143
A624,201449,27.2,5.514285714285714
A652,201449,7.6,1.0857142857142856
A611,201449,1.8,0.4285714285714285
A604,201449,13.6,3.4857142857142853
A610,201449,8.0,1.7714285714285716
A607,201449,3.6,0.7999999999999999
A601,201449,13.6,2.0571428571428574
A619,201449,7.2,1.2
A621,201449,6.0,0.8857142857142858
A608,201449,2.4,0.6285714285714284
A620,201449,0.8,0.1714285714285714
A603,201450,1.6,0.2285714285714286
A610,201450,3.8,0.7142857142857143
A620,201450,0.6,0.0857142857142857
A601,201450,12.6,1.9428571428571428
A624,201450,3.8,0.5714285714285714
A618,201450,5.2,0.7428571428571429
A606,201450,4.6,0.6571428571428571
A602,201450,14.4,2.0571428571428574
A609,201450,4.0,1.9714285714285715
A608,201450,1.0,0.1428571428571428
A611,201450,4.0,0.6285714285714287
A604,201450,1.0,0.1428571428571428
A607,201450,4.4,0.6571428571428573
A619,201450,4.4,0.6571428571428573
A621,201450,3.6,0.5142857142857143
A652,201450,2.4,0.3428571428571428
A603,201451,5.0,0.9428571428571428
A611,201451,28.0,4.228571428571429
A607,201451,6.0,0.8571428571428571
A602,201451,1.0,0.1714285714285714
A606,201451,5.4,1.085714285714286
A601,201451,3.4,0.8571428571428571
A610,201451,7.0,2.8857142857142857
A620,201451,22.4,3.228571428571428
A609,201451,6.2,1.2285714285714284
A608,201451,12.4,2.0
A624,201451,18.4,4.4
A652,201451,2.2,0.4
A604,201451,6.0,0.8571428571428571
A619,201451,0.6,0.1428571428571428
A621,201451,3.0,0.7428571428571429
A618,201451,14.4,3.1142857142857143
A607,201452,0.4,0.0571428571428571
A620,201452,0.2,0.0285714285714285
A619,201452,4.6,1.1999999999999995
A610,201452,29.0,5.228571428571429
A624,201452,15.8,3.4
A602,201452,6.2,1.542857142857143
A604,201452,11.4,2.1142857142857143
A652,201452,0.8,0.1428571428571428
A608,201452,0.6,0.0857142857142857
A618,201452,26.4,4.314285714285714
A609,201452,5.6,2.142857142857143
A621,201452,3.0,0.8285714285714285
A601,201452,9.2,2.8
A603,201452,3.6,1.0
A611,201452,13.2,3.342857142857143
A606,201452,0.0,0.0
A621,201453,16.8,2.8285714285714287
A610,201453,16.8,5.16
A620,201453,0.0,0.0
A652,201453,0.8,0.1714285714285714
A602,201453,0.6,0.0857142857142857
A611,201453,26.2,9.114285714285714
A618,201453,20.8,7.171428571428572
A606,201453,0.2,0.0285714285714285
A608,201453,0.0,0.0
A604,201453,14.6,2.1142857142857143
A624,201453,20.2,3.4285714285714284
A609,201453,23.0,3.2857142857142856
A601,201453,10.2,1.657142857142857
A603,201453,37.4,6.628571428571428
A619,201453,9.8,1.6
A607,201453,0.0,0.0
A607,201501,0.0,0.0
A621,201501,24.8,4.685714285714285
A624,201501,7.6,1.4285714285714286
A608,201501,0.0,0.0
A609,201501,26.6,6.714285714285714
A601,201501,0.2,0.0285714285714285
A611,201501,15.8,2.857142857142857
A603,201501,35.8,8.542857142857143
A618,201501,7.0,1.885714285714286
A619,201501,31.8,5.771428571428571
A604,201501,0.0,0.0
A602,201501,3.0,0.7999999999999999
A620,201501,0.0,0.0
A652,201501,3.4,0.5142857142857143
A606,201501,0.0,0.0
A602,201502,0.0,0.0
A604,201502,0.0,0.0
A652,201502,0.0,0.0
A609,201502,0.2,0.0285714285714285
A620,201502,0.0,0.0
A619,201502,0.0,0.0
A601,201502,0.0,0.0
A611,201502,0.0,0.0
A608,201502,0.0,0.0
A618,201502,0.0,0.0
A621,201502,0.0,0.0
A607,201502,0.0,0.0
A603,201502,0.0,0.0
A606,201502,0.0,0.0
A624,201502,0.2,0.1714285714285714
A621,201503,17.2,2.771428571428572
A608,201503,0.0,0.0
A618,201503,19.8,3.9142857142857146
A601,201503,0.2,0.0285714285714285
A606,201503,0.2,0.0285714285714285
A619,201503,15.4,4.314285714285715
A611,201503,12.0,2.914285714285714
A624,201503,4.8,1.2857142857142858
A620,201503,0.0,0.0
A609,201503,5.6,1.6285714285714286
A652,201503,11.0,1.6857142857142855
A603,201503,31.2,5.485714285714286
A604,201503,0.2,0.0285714285714285
A602,201503,0.8,0.1714285714285714
A607,201503,0.0,0.0
A619,201504,21.8,6.428571428571429
A606,201504,0.0,0.0
A652,201504,34.8,4.971428571428571
A604,201504,0.6,0.0857142857142857
A618,201504,15.0,3.5142857142857147
A608,201504,0.0,0.0
A620,201504,0.0,0.0
A621,201504,27.6,8.114285714285716
A602,201504,79.8,11.4
A607,201504,0.0,0.0
A624,201504,14.8,2.685714285714286
A601,201504,1.2,0.1714285714285714
A611,201504,12.8,3.5142857142857147
A603,201504,0.0,0.0
A609,201504,19.8,5.142857142857143
A606,201505,3.4,1.0857142857142856
A608,201505,27.0,5.114285714285714
A619,201505,21.8,9.057142857142855
A601,201505,21.4,5.171428571428571
A611,201505,28.2,9.657142857142857
A618,201505,20.4,7.0
A620,201505,18.6,3.900000000000001
A607,201505,10.2,2.685714285714285
A624,201505,19.6,6.457142857142857
A603,201505,2.241969551501852,2.241969551501852
A602,201505,21.2,10.514285714285714
A621,201505,6.4,2.742857142857143
A609,201505,15.8,6.285714285714286
A652,201505,9.2,2.228571428571428
A604,201505,4.2,1.8285714285714287
A620,201506,3.0,0.4714285714285714
A619,201506,3.6,1.5714285714285714
A652,201506,0.2,0.1714285714285714
A609,201506,15.0,4.028571428571429
A604,201506,16.8,3.0285714285714285
A602,201506,4.0,0.7428571428571429
A624,201506,19.4,3.857142857142857
A611,201506,16.4,3.685714285714286
A606,201506,1.2,0.2571428571428572
A603,201506,2.241969551501852,2.241969551501852
A621,201506,4.4,1.1714285714285717
A608,201506,0.6,0.1428571428571428
A618,201506,5.4,1.1714285714285713
A607,201506,5.4,0.8
A601,201506,12.8,3.257142857142857
A606,201507,0.2,0.0285714285714285
A621,201507,56.8,9.314285714285717
A618,201507,18.8,4.085714285714286
A620,201507,0.5,0.0714285714285714
A652,201507,0.2,0.0285714285714285
A619,201507,24.8,5.514285714285714
A601,201507,4.0,0.9714285714285714
A609,201507,14.0,2.914285714285714
A604,201507,27.2,3.942857142857143
A602,201507,75.2,11.942857142857145
A611,201507,29.8,7.971428571428572
A603,201507,2.241969551501852,2.241969551501852
A624,201507,12.4,2.4
A608,201507,1.0,0.1428571428571428
A607,201507,0.0,0.0
A607,201508,6.8,0.9714285714285714
A604,201508,13.4,2.542857142857143
A652,201508,0.0,0.0
A611,201508,0.4,0.0571428571428571
A621,201508,3.6,0.5142857142857143
A602,201508,0.4,0.0571428571428571
A609,201508,4.8,1.0571428571428572
A608,201508,0.6,0.0857142857142857
A606,201508,0.2,0.0571428571428571
A603,201508,2.2419695515018514,2.2419695515018514
A618,201508,16.0,4.742857142857143
A620,201508,3.7,0.5285714285714286
A619,201508,28.2,4.485714285714286
A601,201508,0.2,0.0285714285714285
A624,201508,8.8,1.4285714285714286
A601,201509,0.2,0.0571428571428571
A603,201509,23.4,3.3428571428571425
A602,201509,2.8,0.3999999999999999
A609,201509,1.6,0.4571428571428572
A611,201509,8.8,2.628571428571429
A624,201509,12.6,2.1714285714285717
A621,201509,2.0,0.2857142857142857
A607,201509,20.8,4.142857142857143
A619,201509,22.6,6.257142857142857
A604,201509,5.2,1.1714285714285717
A652,201509,0.0,0.0
A620,201509,1.2,0.1714285714285714
A618,201509,5.2,1.5142857142857142
A608,201509,14.8,2.4285714285714284
A606,201509,0.0,0.0
A608,201510,3.0,0.6857142857142857
A607,201510,1.4,0.2285714285714285
A619,201510,37.2,6.885714285714286
A621,201510,2.6,1.1714285714285713
A604,201510,7.2,1.2571428571428571
A624,201510,6.0,3.457142857142857
A603,201510,10.6,3.1714285714285717
A601,201510,1.4,0.4857142857142857
A618,201510,14.2,4.314285714285714
A602,201510,31.6,5.2
A606,201510,2.4,1.0
A611,201510,17.2,5.342857142857143
A620,201510,0.4,0.0571428571428571
A652,201510,0.0,0.0
A609,201510,4.8,1.6285714285714286
A611,201511,4.8,1.0
A621,201511,36.2,5.285714285714286
A618,201511,8.0,2.3142857142857145
A609,201511,12.4,4.2
A601,201511,18.9,3.1714285714285717
A603,201511,28.4,8.914285714285715
A620,201511,1.4,0.1999999999999999
A608,201511,9.4,1.8285714285714287
A624,201511,6.0,1.0571428571428572
A607,201511,18.4,2.628571428571429
A652,201511,1.4473081479531396,1.027033227401794
A604,201511,26.0,3.8285714285714287
A619,201511,17.2,4.285714285714286
A602,201511,5.4,1.0571428571428572
A606,201511,6.2,1.9142857142857144
A608,201512,23.4,3.6
A652,201512,1.4473081479531396,1.033791534252242
A624,201512,8.8,2.6
A621,201512,64.0,11.4
A604,201512,5.2,1.1142857142857143
A607,201512,3.6,1.0
A611,201512,14.2,3.857142857142857
A620,201512,13.0,2.0285714285714285
A603,201512,7.6,1.6285714285714283
A618,201512,13.0,3.7714285714285714
A602,201512,7.4,2.2285714285714286
A619,201512,4.8,1.8857142857142857
A601,201512,35.3,6.814285714285714
A609,201512,11.0,1.9714285714285715
A606,201512,12.2,2.257142857142857
A609,201513,7.2,2.3428571428571425
A606,201513,17.8,3.257142857142857
A607,201513,13.2,2.0
A603,201513,24.6,5.942857142857143
A620,201513,3.0,0.4285714285714285
A624,201513,8.8,3.0
A611,201513,19.4,4.885714285714286
A618,201513,33.6,7.542857142857144
A601,201513,19.0,4.514285714285714
A602,201513,9.6,2.657142857142857
A608,201513,7.4,2.8285714285714287
A619,201513,12.2,3.2
A604,201513,32.8,6.628571428571428
A652,201513,5.4,1.2571428571428571
A621,201513,31.4,6.828571428571428
A609,201514,4.8,1.3714285714285714
A611,201514,22.6,3.6000000000000005
A601,201514,2.0,0.3999999999999999
A624,201514,7.4,1.9142857142857144
A608,201514,5.0,1.6857142857142855
A619,201514,5.0,1.2857142857142858
A618,201514,15.8,4.228571428571429
A607,201514,7.0,1.2857142857142858
A620,201514,9.4,1.8857142857142857
A603,201514,6.0,1.3428571428571427
A604,201514,7.4,1.8285714285714287
A652,201514,13.8,2.9714285714285715
A606,201514,1.0,0.1714285714285714
A602,201514,8.8,2.171428571428572
A621,201514,4.8,1.9428571428571428
A607,201515,0.2,0.0285714285714285
A611,201515,0.0,0.0
A603,201515,0.2,0.0285714285714285
A609,201515,10.2,1.6
A604,201515,0.0,0.0
A619,201515,6.0,0.8857142857142858
A602,201515,5.2,0.7714285714285715
A621,201515,1.8,0.2571428571428572
A618,201515,33.4,7.228571428571428
A652,201515,0.0,0.0
A608,201515,0.6,0.1428571428571428
A601,201515,0.2,0.0285714285714285
A620,201515,3.2,0.4571428571428572
A606,201515,1.6,0.2285714285714286
A624,201515,19.2,3.8
A611,201516,40.8,6.485714285714286
A620,201516,0.2,0.0571428571428571
A603,201516,5.8,1.2
A624,201516,4.8,1.3714285714285714
A618,201516,6.4,1.2857142857142858
A608,201516,2.4,0.6571428571428571
A604,201516,7.6,1.7714285714285711
A619,201516,12.0,2.2857142857142856
A606,201516,2.8,0.9428571428571428
A601,201516,5.2,0.9142857142857144
A652,201516,5.2,1.457142857142857
A607,201516,22.8,4.285714285714286
