week,precipitation_avg,precipitation_max,CITY
201324,0.579,2.095,Niterói
201325,0.1844,0.4719,Niterói
201326,0.5558,2.4844,Niterói
201327,1.3924,7.2094,Niterói
201328,0.604,3.4375,Niterói
201329,1.3339,6.325,Niterói
201330,1.7431,4.3602,Niterói
201331,0.0516,0.1331,Niterói
201332,0.0339,0.1358,Niterói
201333,0.4133,2.1467,Niterói
201334,0.5402,2.7279,Niterói
201335,0.165,0.5578,Niterói
201336,1.1771,4.9867,Niterói
201337,0.0819,0.2906,Niterói
201338,0.2735,0.7737,Niterói
201339,1.2383,6.1608,Niterói
201340,1.6037,5.3969,Niterói
201341,0.3982,1.6625,Niterói
201342,3.4929,11.875,Niterói
201343,0.8059,4.25,Niterói
201344,0.6177,2.5609,Niterói
201345,1.2722,3.8324,Niterói
201346,0.6429,3.9375,Niterói
201347,4.8008,17.3572,Niterói
201348,4.1893,14.9,Niterói
201349,4.4927,23.1875,Niterói
201350,3.8687,15.691,Niterói
201351,0.7304,2.2969,Niterói
201352,2.0914,8.5867,Niterói
201401,3.5299,16.7403,Niterói
201402,0.0671,0.4198,Niterói
201403,4.6942,20.4474,Niterói
201404,1.0476,3.8533,Niterói
201405,0.1505,1.0,Niterói
201406,0.0229,0.1067,Niterói
201407,0.0,0.0,Niterói
201408,2.5013,9.6375,Niterói
201409,1.3625,6.6,Niterói
201410,2.0383,9.2639,Niterói
201411,0.3821,2.4375,Niterói
201412,0.5047,2.509,Niterói
201413,2.8922,11.3625,Niterói
201414,2.3768,8.6625,Niterói
201415,0.0371,0.1933,Niterói
201416,3.0828,11.9098,Niterói
201417,2.8336,10.4098,Niterói
201418,1.0198,3.8808,Niterói
201419,1.425,7.6625,Niterói
201420,0.5357,2.8625,Niterói
201421,0.8268,4.5875,Niterói
201422,1.2167,5.6625,Niterói
201423,0.4114,2.1067,Niterói
201424,1.0248,4.76,Niterói
201425,1.3252,6.88,Niterói
201426,0.2868,1.4347,Niterói
201427,0.2694,1.5571,Niterói
201428,3.4898,11.7847,Niterói
201429,0.4173,2.1429,Niterói
201430,0.5095,2.1875,Niterói
201431,0.9714,4.6625,Niterói
201432,0.6196,3.5875,Niterói
201433,0.6821,3.3875,Niterói
201434,0.0902,0.5015,Niterói
201435,0.7268,4.1875,Niterói
201436,1.0284,3.8375,Niterói
201437,0.0161,0.0521,Niterói
201438,0.2917,1.6265,Niterói
201439,1.0296,4.9375,Niterói
201440,1.3547,6.4497,Niterói
201441,0.0291,0.1758,Niterói
201442,0.0375,0.2,Niterói
201443,1.4893,7.7375,Niterói
201444,3.9214,15.7458,Niterói
201445,1.6196,8.4125,Niterói
201446,2.5587,8.8435,Niterói
201447,0.6758,3.5206,Niterói
201448,2.936,7.67,Niterói
201449,1.073,6.7437,Niterói
201450,0.7153,4.4625,Niterói
201451,1.6964,8.1829,Niterói
201452,1.7643,8.125,Niterói
201453,2.7046,12.3375,Niterói
201501,2.1157,8.3776,Niterói
201502,0.0133,0.0263,Niterói
201503,2.0949,7.8933,Niterói
201504,3.9463,15.2133,Niterói
201505,4.9596,15.3095,Niterói
201506,1.6984,7.3628,Niterói
201507,3.6707,17.8095,Niterói
201508,1.1451,3.1776,Niterói
201509,0.9666,7.9291,Niterói
201510,0.8543,2.1671,Niterói
201511,2.8968,13.3432,Niterói
201512,3.1461,14.9965,Niterói
201513,3.821,16.36,Niterói
201514,1.8724,8.0533,Niterói
201515,1.0305,5.4533,Niterói
201516,1.7272,8.9067,Niterói
201517,1.4019,6.5375,Niterói
201518,1.8133,7.5867,Niterói
201519,0.7655,3.6389,Niterói
201520,0.4328,3.2305,Niterói
201521,0.8057,4.92,Niterói
201522,0.5771,2.6933,Niterói
201523,0.0923,0.3467,Niterói
201524,1.699,6.2473,Niterói
201525,1.0964,5.1875,Niterói
201526,0.2686,1.35,Niterói
201527,0.2719,1.5569,Niterói
201528,0.032,0.125,Niterói
201529,0.6589,2.85,Niterói
201530,0.3321,1.9,Niterói
201531,0.0268,0.0625,Niterói
201532,0.0063,0.011,Niterói
201533,0.2568,1.1884,Niterói
201534,0.6845,2.4756,Niterói
201535,0.7061,2.8222,Niterói
201536,2.4159,7.2333,Niterói
201537,0.9317,5.2556,Niterói
201538,0.0,0.0,Niterói
201539,0.9333,4.6889,Niterói
201540,0.546,2.8222,Niterói
201541,0.037,0.2118,Niterói
201542,0.9027,3.5647,Niterói
201543,0.5774,2.1443,Niterói
201544,3.7967,10.2966,Niterói
201545,1.8608,12.0921,Niterói
201546,3.5444,14.3111,Niterói
201547,2.3333,9.6111,Niterói
201548,2.9171,10.7042,Niterói
201549,2.9996,12.1556,Niterói
201550,1.3959,4.9244,Niterói
201551,1.2953,7.2824,Niterói
201552,4.874,20.8666,Niterói
201601,0.6924,3.6061,Niterói
201602,6.2462,20.352,Niterói
201603,3.5303,8.8436,Niterói
201604,2.6672,14.5765,Niterói
201605,0.1515,0.925,Niterói
201606,3.5098,16.8813,Niterói
201607,6.0247,22.2875,Niterói
201608,4.3507,15.696,Niterói
201609,4.0598,17.15,Niterói
201610,4.0071,21.825,Niterói
201611,3.8827,19.62,Niterói
201612,2.6694,12.0941,Niterói
201613,1.4378,6.8235,Niterói
201614,0.0454,0.2412,Niterói
201615,0.123,0.7389,Niterói
201616,0.019,0.0722,Niterói
201617,0.7552,3.0333,Niterói
201618,0.0333,0.0767,Niterói
201619,1.1369,5.0129,Niterói
201620,1.2913,5.6056,Niterói
201621,0.3811,1.6732,Niterói
201622,2.0357,5.5689,Niterói
201623,3.3207,12.41,Niterói
201624,0.0385,0.1274,Niterói
201625,0.5357,2.25,Niterói
201626,0.0622,0.233,Niterói
201627,0.0287,0.1289,Niterói
201628,0.0222,0.0771,Niterói
201629,0.1643,0.58,Niterói
201630,0.2161,1.48,Niterói
201631,0.3714,2.13,Niterói
201632,0.3086,1.64,Niterói
201633,0.48,2.36,Niterói
201634,0.6929,4.3853,Niterói
201635,1.6557,8.24,Niterói
201636,0.4279,2.28,Niterói
201637,0.3614,2.08,Niterói
201638,1.1505,4.51,Niterói
201639,0.9507,3.4211,Niterói
201640,1.883,5.76,Niterói
201641,0.4952,4.37,Niterói
201642,0.4481,2.5263,Niterói
201643,0.9711,4.8023,Niterói
201644,3.3413,14.0684,Niterói
201645,3.849,17.139,Niterói
201646,6.9805,21.4316,Niterói
201647,0.0923,0.6623,Niterói
201648,1.4797,7.6421,Niterói
201649,4.0679,16.6809,Niterói
201650,5.75,18.12,Niterói
201651,1.53,8.2507,Niterói
201652,0.7684,3.7684,Niterói
201701,5.4389,21.305,Niterói
201702,7.1871,30.21,Niterói
201703,2.0309,8.4436,Niterói
201704,2.0689,9.7228,Niterói
201705,3.5536,11.78,Niterói
201706,3.4464,16.475,Niterói
201707,0.0,0.0,Niterói
201708,1.6621,7.76,Niterói
201709,2.4865,10.0475,Niterói
201710,3.6029,13.645,Niterói
201711,2.8711,14.555,Niterói
201712,2.2376,9.8736,Niterói
201713,1.9888,7.005,Niterói
201714,1.8586,10.01,Niterói
201715,1.6843,8.61,Niterói
201716,1.262,5.21,Niterói
201717,2.0124,6.1419,Niterói
201718,0.7214,3.7,Niterói
201719,0.5412,2.9715,Niterói
201720,0.9986,5.76,Niterói
201721,0.6149,5.578,Niterói
201722,0.0458,0.15,Niterói
201723,0.7886,4.86,Niterói
201724,1.72,9.04,Niterói
201725,1.9371,8.35,Niterói
201726,0.52,2.9,Niterói
201727,1.0466,3.92,Niterói
201728,0.0074,0.0096,Niterói
201729,0.3271,1.49,Niterói
201730,0.0106,0.0,Niterói
201731,0.4602,2.3,Niterói
201732,0.1214,0.68,Niterói
201733,1.0444,2.8012,Niterói
201734,0.8449,4.1619,Niterói
201735,0.2312,1.1273,Niterói
201736,0.0424,0.2734,Niterói
201737,0.0117,0.0636,Niterói
201738,0.0117,0.0545,Niterói
201739,0.2778,2.4036,Niterói
201740,0.6517,3.9565,Niterói
201741,0.0162,0.0909,Niterói
201742,0.3169,1.7182,Niterói
201743,2.5211,7.3075,Niterói
201744,0.554,2.3169,Niterói
201745,0.9698,5.587,Niterói
201746,1.152,7.613,Niterói
201747,5.6494,20.137,Niterói
201748,3.3069,11.4826,Niterói
201749,1.661,5.1796,Niterói
201750,0.5729,3.2778,Niterói
201751,2.4595,13.5317,Niterói
201752,4.43,17.6153,Niterói
201801,5.0005,14.7826,Niterói
201802,2.8631,8.7542,Niterói
201803,0.8443,5.4283,Niterói
201804,4.3426,18.5043,Niterói
201805,2.1133,9.1705,Niterói
201806,1.929,7.5163,Niterói
201807,4.9277,17.8261,Niterói
201808,5.2545,17.7587,Niterói
201809,4.9039,20.8273,Niterói
201810,6.5286,23.7909,Niterói
201811,3.2758,15.0,Niterói
201812,2.2495,10.9799,Niterói
201813,0.3068,1.0047,Niterói
201814,3.0464,8.0957,Niterói
201815,3.4009,14.1993,Niterói
201816,2.0273,8.8735,Niterói
201817,0.4224,2.2174,Niterói
201818,0.3565,2.313,Niterói
201819,1.8621,7.9263,Niterói
201820,2.7382,12.2037,Niterói
201821,0.2696,1.4348,Niterói
201822,0.1967,1.1519,Niterói
201823,1.1043,4.359,Niterói
201824,0.925,3.933,Niterói
201825,0.6248,4.0765,Niterói
201826,0.0047,0.0163,Niterói
201827,0.4062,2.2696,Niterói
201828,0.5467,2.9969,Niterói
201829,0.0282,0.0917,Niterói
201830,0.4643,2.45,Niterói
201831,2.2755,8.5144,Niterói
201832,1.1904,6.3443,Niterói
201833,0.4714,2.7917,Niterói
201834,0.0,0.0,Niterói
201835,0.4012,1.9583,Niterói
201836,1.1647,6.3998,Niterói
201837,1.5288,7.1737,Niterói
201838,1.9083,6.75,Niterói
201839,1.8583,9.998,Niterói
201840,1.1482,5.3594,Niterói
201841,4.1505,11.1404,Niterói
201842,1.8627,6.0923,Niterói
201843,1.0348,4.619,Niterói
201844,0.6604,3.3923,Niterói
201845,5.2967,17.3308,Niterói
201846,0.8398,4.992,Niterói
201847,2.6183,10.416,Niterói
201848,2.3463,11.464,Niterói
201849,2.5291,9.016,Niterói
201850,0.1608,0.9263,Niterói
201851,1.3954,7.288,Niterói
201852,3.8297,13.272,Niterói
201901,3.7168,13.8794,Niterói
201902,0.0026,0.0134,Niterói
201903,0.1754,1.3198,Niterói
201904,4.1118,21.0609,Niterói
201905,0.0302,0.2115,Niterói
201906,5.9758,22.9348,Niterói
201907,3.4496,17.8486,Niterói
201908,4.5918,19.9385,Niterói
201909,7.843,31.2606,Niterói
201910,2.5159,12.872,Niterói
201911,4.832,18.144,Niterói
201912,5.6792,18.5385,Niterói
201913,1.9978,9.3077,Niterói
201914,0.4648,1.6862,Niterói
201915,4.5769,19.7423,Niterói
201916,1.4076,7.9884,Niterói
201917,1.0346,6.9538,Niterói
201918,1.2047,5.8694,Niterói
201919,1.9512,10.8935,Niterói
201920,5.4264,19.6885,Niterói
201921,0.0819,0.5528,Niterói
201922,0.4339,2.8385,Niterói
201923,2.556,9.9885,Niterói
201924,0.2761,1.8767,Niterói
201925,0.4692,2.6154,Niterói
201926,0.0,0.0059,Niterói
201927,1.3156,5.778,Niterói
201928,0.078,0.4385,Niterói
201929,0.3456,1.3867,Niterói
201930,0.0,0.0,Niterói
201931,0.4481,3.1661,Niterói
201932,0.7626,3.8615,Niterói
201933,0.6132,2.4615,Niterói
201934,1.0552,3.2645,Niterói
201935,0.2681,1.6385,Niterói
201936,3.0322,8.4308,Niterói
201937,0.0989,0.5923,Niterói
201938,0.0703,0.4154,Niterói
201939,2.0857,6.4615,Niterói
201940,0.1985,0.9091,Niterói
201941,1.1661,8.1435,Niterói
201942,0.0292,0.0436,Niterói
201943,1.0593,2.9331,Niterói
201944,2.0615,9.4385,Niterói
201945,1.656,3.8533,Niterói
201946,3.4165,12.7615,Niterói
201947,1.997,8.5668,Niterói
201948,2.1309,7.8629,Niterói
201949,2.9169,11.7426,Niterói
201950,3.1977,13.584,Niterói
201951,0.8971,5.4389,Niterói
201952,3.8583,16.712,Niterói
202001,3.6522,15.8615,Niterói
202002,4.0879,9.5231,Niterói
202003,3.5815,15.3846,Niterói
202004,0.518,1.7095,Niterói
202005,1.5118,7.202,Niterói
202006,4.8237,15.664,Niterói
202007,4.7865,15.472,Niterói
202008,4.0389,16.584,Niterói
202009,2.5694,8.8018,Niterói
202010,4.5063,17.416,Niterói
202011,1.1411,4.5185,Niterói
202012,3.4369,15.3413,Niterói
202013,0.8144,3.4667,Niterói
202014,2.7607,8.8918,Niterói
202015,1.0204,4.9499,Niterói
202016,0.5075,2.2012,Niterói
202017,0.0338,0.1967,Niterói
202018,0.6447,3.913,Niterói
202019,2.4634,10.9913,Niterói
202020,1.4075,8.8609,Niterói
202021,0.072,0.2696,Niterói
202022,0.8289,4.9353,Niterói
202023,0.0993,0.513,Niterói
202024,0.0244,0.1813,Niterói
202025,0.4004,2.0435,Niterói
202026,0.0726,0.5011,Niterói
202027,0.283,1.3888,Niterói
202028,0.0323,0.1391,Niterói
202029,0.4484,2.2957,Niterói
202030,0.0385,0.1478,Niterói
202031,1.0211,5.2566,Niterói
202032,0.0248,0.0783,Niterói
202033,0.0385,0.1652,Niterói
202034,1.4248,6.2087,Niterói
202035,0.4091,1.7826,Niterói
202036,0.1117,0.5818,Niterói
202037,0.0091,0.0265,Niterói
202038,0.2857,1.7636,Niterói
202039,3.8187,16.4815,Niterói
202040,0.1623,1.0636,Niterói
202041,1.5445,5.9091,Niterói
202042,0.5753,1.8111,Niterói
202043,0.6031,2.979,Niterói
202044,3.8078,15.4909,Niterói
202045,1.6161,4.1245,Niterói
202046,3.331,14.2504,Niterói
202047,4.2103,15.3076,Niterói
202048,1.5273,7.8955,Niterói
202049,1.7781,10.1278,Niterói
202050,5.8573,20.8141,Niterói
202051,0.4509,2.9241,Niterói
202052,6.7533,28.9575,Niterói
202053,3.3362,12.101,Niterói
202101,3.4918,14.5038,Niterói
202102,1.056,11.5154,Niterói
202103,0.4238,0.9156,Niterói
202104,0.0,0.0,Niterói
202105,3.0569,16.169,Niterói
202106,2.8559,8.8972,Niterói
202107,4.3425,15.8769,Niterói
202108,0.6062,2.7001,Niterói
202109,1.0632,5.8731,Niterói
202110,4.7674,20.272,Niterói
202111,1.4185,8.3708,Niterói
202112,0.1679,1.0917,Niterói
202113,3.449,18.1333,Niterói
202114,1.165,5.008,Niterói
202115,0.8846,5.224,Niterói
202116,1.6072,6.256,Niterói
202117,2.1583,8.8833,Niterói
202118,1.1369,5.7583,Niterói
202119,0.8976,4.3447,Niterói
202120,0.1478,0.6917,Niterói
202121,0.0194,0.1167,Niterói
202122,2.5072,13.48,Niterói
202123,0.9755,4.3819,Niterói
202124,0.4274,2.092,Niterói
202125,0.3711,1.828,Niterói
202126,0.1223,0.488,Niterói
202127,0.2397,1.36,Niterói
202128,0.0376,0.1384,Niterói
202129,0.0869,0.528,Niterói
202130,0.7736,4.2535,Niterói
202131,0.1264,0.6622,Niterói
202132,0.5294,2.0154,Niterói
202133,0.6619,3.9686,Niterói
202134,0.156,0.9083,Niterói
202135,1.5655,5.175,Niterói
202136,0.7826,4.5917,Niterói
202137,0.6833,3.65,Niterói
202138,0.5281,2.3784,Niterói
202139,0.7932,1.0048,Niterói
202140,2.7909,11.168,Niterói
202141,1.4521,4.1535,Niterói
202142,2.3569,7.176,Niterói
202143,1.7292,5.2849,Niterói
202144,2.3274,8.8146,Niterói
202145,1.2648,4.7077,Niterói
202146,2.0912,9.7077,Niterói
202147,0.2979,1.2607,Niterói
202148,2.3132,10.4619,Niterói
202149,4.0136,14.5343,Niterói
202150,6.3454,21.4514,Niterói
202151,2.3559,10.0308,Niterói
202152,4.0237,14.7163,Niterói
202201,4.376,14.84,Niterói
202202,3.2,12.104,Niterói
202203,1.0512,5.7646,Niterói
202204,1.5395,10.6764,Niterói
202205,5.1817,13.5783,Niterói
202206,4.9624,18.2939,Niterói
202207,4.1399,16.5998,Niterói
202208,1.695,10.5542,Niterói
202209,0.3143,2.1167,Niterói
202210,0.6685,4.2625,Niterói
202211,0.0,0.7533,Niterói
202212,3.5571,19.632,Niterói
202213,8.9013,28.52,Niterói
202214,3.3339,13.9686,Niterói
202215,3.9356,14.6036,Niterói
202216,0.0949,0.552,Niterói
202217,2.0198,11.088,Niterói
202218,1.2434,6.9603,Niterói
202219,0.6046,3.3377,Niterói
202220,0.8146,4.248,Niterói
202221,0.0214,0.1676,Niterói
202222,0.9,2.92,Niterói
202223,1.2933,3.918,Niterói
202224,0.368,1.392,Niterói
202225,0.2571,1.424,Niterói
202226,0.5634,2.992,Niterói
202227,0.0434,0.104,Niterói
202228,0.4046,2.584,Niterói
202229,0.0851,0.494,Niterói
202230,0.8046,4.304,Niterói
202231,0.1326,0.6555,Niterói
202232,1.242,4.232,Niterói
202233,0.5131,2.296,Niterói
202234,0.1847,0.9755,Niterói
202235,0.6343,2.808,Niterói
202236,0.3189,1.8,Niterói
202237,1.5662,4.632,Niterói
202238,1.038,6.08,Niterói
202239,2.6028,7.8019,Niterói
202240,0.8149,3.144,Niterói
202241,0.4925,2.8828,Niterói
202242,0.9372,5.0463,Niterói
202243,2.3012,9.475,Niterói
202244,3.9107,12.4573,Niterói
202245,3.5073,12.0178,Niterói
202246,2.4669,10.5494,Niterói
202247,1.7064,14.1801,Niterói
202248,4.9788,17.2846,Niterói
202249,1.8253,8.1846,Niterói
202250,3.2077,13.9077,Niterói
202251,3.3572,9.6769,Niterói
202252,3.3616,11.0367,Niterói
201201,5.6804,18.3375,Nova Friburgo
201202,3.9465,16.5375,Nova Friburgo
201203,1.4334,5.05,Nova Friburgo
201204,2.7733,13.5872,Nova Friburgo
201205,4.6041,24.3221,Nova Friburgo
201206,0.4579,2.5553,Nova Friburgo
201207,2.3446,11.035,Nova Friburgo
201208,0.5962,4.0133,Nova Friburgo
201209,0.1381,0.1623,Nova Friburgo
201210,1.1867,5.3867,Nova Friburgo
201211,4.0543,15.2791,Nova Friburgo
201212,3.9052,15.7915,Nova Friburgo
201213,1.9509,6.238,Nova Friburgo
201214,2.7552,14.1,Nova Friburgo
201215,0.8143,4.0625,Nova Friburgo
201216,2.0607,9.6125,Nova Friburgo
201217,1.1071,5.325,Nova Friburgo
201218,2.7696,10.2526,Nova Friburgo
201219,0.2968,1.4203,Nova Friburgo
201220,2.5438,7.6125,Nova Friburgo
201221,0.1786,0.7875,Nova Friburgo
201222,1.8442,10.1258,Nova Friburgo
201223,1.8932,8.1375,Nova Friburgo
201224,0.8731,4.976,Nova Friburgo
201225,1.4418,8.7424,Nova Friburgo
201226,0.2457,1.28,Nova Friburgo
201227,0.0722,0.1543,Nova Friburgo
201228,1.4321,6.35,Nova Friburgo
201229,0.8411,3.575,Nova Friburgo
201230,0.0929,0.4,Nova Friburgo
201231,0.2119,1.025,Nova Friburgo
201232,1.1143,5.425,Nova Friburgo
201233,1.1671,3.8433,Nova Friburgo
201234,0.257,0.7044,Nova Friburgo
201235,0.6554,3.25,Nova Friburgo
201236,0.3482,2.2375,Nova Friburgo
201237,0.2511,0.8815,Nova Friburgo
201238,1.7214,8.525,Nova Friburgo
201239,1.7304,8.6375,Nova Friburgo
201240,0.0179,0.0625,Nova Friburgo
201241,1.6239,7.3375,Nova Friburgo
201242,0.1634,0.7878,Nova Friburgo
201243,0.9428,4.0514,Nova Friburgo
201244,0.6143,2.7691,Nova Friburgo
201245,1.3179,4.0125,Nova Friburgo
201246,3.5023,12.8617,Nova Friburgo
201247,1.4076,8.0133,Nova Friburgo
201248,3.2431,12.9333,Nova Friburgo
201249,1.8629,8.8133,Nova Friburgo
201250,3.3573,11.6398,Nova Friburgo
201251,2.3464,10.275,Nova Friburgo
201252,0.9637,5.0625,Nova Friburgo
201301,3.7389,13.7234,Nova Friburgo
201302,2.6549,10.592,Nova Friburgo
201303,6.1646,21.5101,Nova Friburgo
201304,3.6834,13.3633,Nova Friburgo
201305,3.4568,17.3249,Nova Friburgo
201306,3.3609,9.3006,Nova Friburgo
201307,0.1571,0.5429,Nova Friburgo
201308,0.4306,1.9857,Nova Friburgo
201309,3.2204,10.9625,Nova Friburgo
201310,1.9659,6.6766,Nova Friburgo
201311,3.086,10.7404,Nova Friburgo
201312,5.2089,20.0312,Nova Friburgo
201313,3.4205,11.55,Nova Friburgo
201314,2.5207,12.3094,Nova Friburgo
201315,1.4978,5.36,Nova Friburgo
201316,0.8844,4.7219,Nova Friburgo
201317,0.3933,1.4379,Nova Friburgo
201318,0.154,0.2469,Nova Friburgo
201319,0.571,2.6594,Nova Friburgo
201320,1.2679,7.6375,Nova Friburgo
201321,0.9245,3.4098,Nova Friburgo
201322,1.0114,4.8372,Nova Friburgo
201323,1.7469,7.5594,Nova Friburgo
201324,0.6251,2.8847,Nova Friburgo
201325,0.1844,0.4719,Nova Friburgo
201326,0.5558,2.4844,Nova Friburgo
201327,1.3924,7.2094,Nova Friburgo
201328,0.6285,3.6722,Nova Friburgo
201329,1.3339,6.325,Nova Friburgo
201330,0.6981,3.0078,Nova Friburgo
201331,0.0513,0.1313,Nova Friburgo
201332,0.0409,0.1347,Nova Friburgo
201333,0.4133,2.1467,Nova Friburgo
201334,0.7103,3.0204,Nova Friburgo
201335,0.4204,1.5132,Nova Friburgo
201336,1.1771,4.9867,Nova Friburgo
201337,0.0819,0.3085,Nova Friburgo
201338,0.2171,0.6012,Nova Friburgo
201339,1.4404,8.7322,Nova Friburgo
201340,1.7648,6.9939,Nova Friburgo
201341,0.3982,1.6625,Nova Friburgo
201342,3.4929,11.875,Nova Friburgo
201343,0.9123,4.25,Nova Friburgo
201344,0.6243,2.9296,Nova Friburgo
201345,1.2962,4.9569,Nova Friburgo
201346,0.6429,3.9375,Nova Friburgo
201347,5.4975,15.6804,Nova Friburgo
201348,4.1893,14.9,Nova Friburgo
201349,8.2769,23.1875,Nova Friburgo
201350,3.8688,20.6443,Nova Friburgo
201351,0.908,3.8228,Nova Friburgo
201352,2.0914,8.5867,Nova Friburgo
201401,2.7882,12.2376,Nova Friburgo
201402,0.0099,0.0964,Nova Friburgo
201403,3.6057,16.927,Nova Friburgo
201404,1.0476,3.8533,Nova Friburgo
201405,0.1505,1.0,Nova Friburgo
201406,0.0229,0.1067,Nova Friburgo
201407,1.3834,9.2115,Nova Friburgo
201408,2.5012,9.6375,Nova Friburgo
201409,1.3625,6.6,Nova Friburgo
201410,3.2576,17.1615,Nova Friburgo
201411,0.3821,2.4375,Nova Friburgo
201412,0.6511,3.6691,Nova Friburgo
201413,3.054,10.2936,Nova Friburgo
201414,2.3768,8.6625,Nova Friburgo
201415,0.1411,0.3085,Nova Friburgo
201416,3.081,13.5194,Nova Friburgo
201417,3.806,16.0542,Nova Friburgo
201418,0.7046,3.443,Nova Friburgo
201419,1.425,7.6625,Nova Friburgo
201420,0.5357,2.8625,Nova Friburgo
201421,0.8268,4.5875,Nova Friburgo
201422,1.2167,5.6625,Nova Friburgo
201423,0.4114,2.1067,Nova Friburgo
201424,1.0248,4.76,Nova Friburgo
201425,1.3252,6.88,Nova Friburgo
201426,0.3334,1.8535,Nova Friburgo
201427,0.2694,1.5571,Nova Friburgo
201428,3.4898,11.5799,Nova Friburgo
201429,0.4182,2.1429,Nova Friburgo
201430,0.5095,2.1875,Nova Friburgo
201431,0.9714,4.6625,Nova Friburgo
201432,0.6196,3.5875,Nova Friburgo
201433,0.6821,3.3875,Nova Friburgo
201434,0.1209,0.5362,Nova Friburgo
201435,0.7268,4.1875,Nova Friburgo
201436,0.9717,3.8375,Nova Friburgo
201437,0.0161,0.0775,Nova Friburgo
201438,0.1263,0.3598,Nova Friburgo
201439,0.3757,1.9168,Nova Friburgo
201440,0.3718,2.7446,Nova Friburgo
201441,0.056,0.2092,Nova Friburgo
201442,0.0375,0.2,Nova Friburgo
201443,1.4893,7.7375,Nova Friburgo
201444,3.9214,16.5863,Nova Friburgo
201445,1.6196,8.4125,Nova Friburgo
201446,2.6549,9.0714,Nova Friburgo
201447,0.4287,3.296,Nova Friburgo
201448,4.738,14.7801,Nova Friburgo
201449,3.9003,17.1471,Nova Friburgo
201450,0.5227,4.4625,Nova Friburgo
201451,1.6964,9.8119,Nova Friburgo
201452,1.7643,8.125,Nova Friburgo
201453,2.7046,12.3375,Nova Friburgo
201501,1.1734,5.8338,Nova Friburgo
201502,0.0133,0.0274,Nova Friburgo
201503,1.4861,7.8933,Nova Friburgo
201504,2.0255,15.2133,Nova Friburgo
201505,4.6773,15.3095,Nova Friburgo
201506,1.7606,7.3628,Nova Friburgo
201507,3.0248,17.8095,Nova Friburgo
201508,1.3925,8.2097,Nova Friburgo
201509,1.7843,8.1445,Nova Friburgo
201510,2.9429,5.5565,Nova Friburgo
201511,2.7491,13.3432,Nova Friburgo
201512,3.1461,14.9965,Nova Friburgo
201513,3.821,16.36,Nova Friburgo
201514,1.8724,8.0533,Nova Friburgo
201515,1.0305,5.4533,Nova Friburgo
201516,1.7454,8.9067,Nova Friburgo
201517,1.4019,6.5375,Nova Friburgo
201518,1.8133,7.5867,Nova Friburgo
201519,0.6295,2.6714,Nova Friburgo
201520,0.3557,0.8238,Nova Friburgo
201521,0.8057,4.92,Nova Friburgo
201522,0.5771,2.6933,Nova Friburgo
201523,0.0905,0.3467,Nova Friburgo
201524,1.699,5.6486,Nova Friburgo
201525,1.0964,5.1875,Nova Friburgo
201526,0.2686,1.35,Nova Friburgo
201527,0.383,1.954,Nova Friburgo
201528,0.0332,0.125,Nova Friburgo
201529,0.6589,2.85,Nova Friburgo
201530,0.3321,1.9,Nova Friburgo
201531,0.0268,0.0625,Nova Friburgo
201532,0.0976,0.4815,Nova Friburgo
201533,0.2858,1.2091,Nova Friburgo
201534,1.019,5.8161,Nova Friburgo
201535,0.7061,2.8222,Nova Friburgo
201536,2.4159,7.2333,Nova Friburgo
201537,0.9317,5.2556,Nova Friburgo
201538,0.0408,0.1393,Nova Friburgo
201539,0.9333,4.6889,Nova Friburgo
201540,0.546,2.8222,Nova Friburgo
201541,0.037,0.2118,Nova Friburgo
201542,0.9027,3.5647,Nova Friburgo
201543,2.12,7.5539,Nova Friburgo
201544,1.0494,5.5002,Nova Friburgo
201545,1.1344,6.7146,Nova Friburgo
201546,3.5444,14.3111,Nova Friburgo
201547,2.3333,9.6111,Nova Friburgo
201548,3.5726,10.0402,Nova Friburgo
201549,2.9996,12.1556,Nova Friburgo
201550,3.1051,9.5215,Nova Friburgo
201551,1.2531,7.2824,Nova Friburgo
201552,4.4912,18.1811,Nova Friburgo
201601,1.0587,5.6991,Nova Friburgo
201602,6.0228,20.1949,Nova Friburgo
201603,5.0693,13.7619,Nova Friburgo
201604,2.6672,14.5765,Nova Friburgo
201605,0.1515,0.925,Nova Friburgo
201606,3.5098,16.8813,Nova Friburgo
201607,6.0247,22.2875,Nova Friburgo
201608,3.6999,15.0838,Nova Friburgo
201609,4.0598,17.15,Nova Friburgo
201610,4.0071,21.825,Nova Friburgo
201611,3.4923,14.1122,Nova Friburgo
201612,1.8872,12.0941,Nova Friburgo
201613,1.4378,6.8235,Nova Friburgo
201614,0.0454,0.2412,Nova Friburgo
201615,0.123,0.7389,Nova Friburgo
201616,0.019,0.0722,Nova Friburgo
201617,0.7552,3.0333,Nova Friburgo
201618,0.225,0.9288,Nova Friburgo
201619,1.2251,5.8523,Nova Friburgo
201620,1.2861,5.6056,Nova Friburgo
201621,0.2763,1.0872,Nova Friburgo
201622,2.0357,5.5467,Nova Friburgo
201623,3.122,12.41,Nova Friburgo
201624,0.0387,0.1323,Nova Friburgo
201625,0.5357,2.25,Nova Friburgo
201626,0.232,0.8836,Nova Friburgo
201627,0.0495,0.1329,Nova Friburgo
201628,0.0242,0.0819,Nova Friburgo
201629,0.1643,0.58,Nova Friburgo
201630,0.2506,1.48,Nova Friburgo
