Actual,Predicted
0.0,-10.973176377275406
0.0,-5.971466020448173
0.0,-6.114290343755759
0.0,2.8647841201391113
0.0,-25.199971433257474
0.0,-34.84799205454283
0.0,-45.97696636827616
0.0,-51.58878912305252
0.0,-44.94634647848322
0.0,-61.99878679392426
0.0,-78.75732697709684
0.0,-78.59600556687947
0.0,-57.174910996110555
0.0,-72.35277374127485
0.0,-77.31745410815725
1.0,-57.94005665982539
1.0,-60.87826027770113
1.0,-65.10883292382546
0.0,-82.24807082843968
0.0,-65.31218157441015
0.0,-68.63820979068323
0.0,-56.006910005365356
0.0,-58.69726972750559
0.0,-56.51179900140163
0.0,-50.72679668959635
0.0,-65.8941201572894
0.0,-73.0855977115537
0.0,-75.91874968441266
0.0,-65.81001708988293
0.0,-62.74302426372497
0.0,-56.17963344408081
0.0,-70.30911539900792
0.0,-63.04847437482169
0.0,-4.364057287426672
1.0,4.33283699285735
1.0,-3.750315856921666
1.0,-21.881146716308457
1.0,-6.853666879324163
0.0,1.5357978074499068
0.0,1.190529306618594
1.0,-3.3611180466782673
0.0,-16.492963930385354
3.0,-9.607048681057044
0.0,-2.567018604585199
3.0,-20.011351831414007
3.0,-1.4897767965967619
0.0,6.7239665871852035
0.0,-11.433899931373421
2.0,-28.961935689177565
9.0,-15.697841695151995
4.0,-24.395929407968733
18.0,-22.338588696668637
6.0,-49.80944294272294
5.0,-43.684679759531434
18.0,-33.1782180522285
15.000000000000002,-35.33817820807092
11.0,-70.2476333810582
8.0,-41.59703698767067
8.0,-67.59356448709323
12.0,-80.8433355912666
6.0,-64.34349440785907
7.0,-61.00122290788484
6.0,-81.07706673361636
7.0,-63.18121411803389
5.0,-95.34099740211518
6.0,-102.55732341321782
4.0,-88.04891456814639
3.0,-94.1246091607092
3.0,-117.40592091232885
0.0,-83.54742438335441
3.0,-99.8820302809769
2.0,-86.5572087370665
13.0,-84.29870271571815
4.0,-88.48477148845264
5.0,-99.7708283692053
6.0,-83.89304608230077
9.0,-100.01316791017716
9.0,-90.77618109819538
2.0,-91.8192885169414
4.0,-88.57050175963954
3.0,-69.33322622313929
4.0,-75.51312534114878
2.0,-84.4319158460483
1.0,-61.72098921196586
8.0,-60.87263829167276
0.0,-9.486502064707917
0.0,-24.73775773920993
0.0,-28.76174924841834
0.0,-28.281641523975384
0.0,-32.86096763383222
0.0,-12.519819076998932
0.0,-2.053741808008252
0.0,-2.1584666920208764
0.0,-2.0573200783441705
0.0,9.716054576818696
0.0,5.473655318211959
0.0,7.6125348188052895
0.0,-3.113691331129026
0.0,2.293915621634662
0.0,-8.300260052180613
0.0,-5.395598781416353
0.0,-3.830889436815497
0.0,-11.276595026301608
0.0,-25.83479881649783
0.0,-26.147360250006418
0.0,-14.16098497691825
0.0,-20.29875229638836
0.0,-17.860624673649244
0.0,-38.007662927606574
0.0,-43.403683482856046
0.0,-58.82350130888691
0.0,-66.27676528592681
0.0,-65.11850419118039
0.0,-74.95777289907551
0.0,-84.42324146816394
0.0,-91.04995848441074
0.0,-81.19144038145028
0.0,-88.50411769809666
0.0,-88.51700706422953
0.0,-74.45652854135177
0.0,-78.72609998699672
0.0,-75.3063987677221
0.0,-92.31315883139708
0.0,-81.69246612964699
0.0,-79.83447399901662
0.0,-63.20425062645526
0.0,-74.27301065585604
0.0,-74.44828308298743
0.0,-73.81097980736874
0.0,-78.44364971245989
1.0,-81.04424883645295
1.0,-80.74249303186086
0.0,-81.89508241990204
0.0,-75.81665908639395
0.0,-69.42500805983659
0.0,-75.92747976371045
0.0,-66.3444696152959
0.0,-6.98152149903757
0.0,-5.043822859008366
0.0,-14.349612682541453
0.0,-32.10207487995888
0.0,-22.860528331809572
0.0,-10.46189286552942
0.0,-11.80993377798975
0.0,-17.37133968965615
0.0,-27.405164114751308
0.0,-21.017369587137136
0.0,-18.131788599145228
3.0,-31.427946047587774
0.0,-41.851901398741234
0.0,-17.36320787408178
1.0,-25.91428823774657
0.0,-34.324993441903175
0.0,-23.824414329591963
2.0,-28.502855238360738
0.0,-24.48372434099302
0.0,-52.86724822477409
0.0,-45.0531094064361
0.0,-41.75050680264389
0.0,-60.084053777614784
0.0,-81.98772916848613
0.0,-77.80344201939748
0.0,-89.15172185797898
0.0,-106.4227381998161
0.0,-97.69209122664505
0.0,-113.94497960887915
0.0,-122.13139931427227
0.0,-125.6081931212937
0.0,-141.23630126051975
0.0,-145.1788854990598
0.0,-133.47409945798654
0.0,-140.2794165944044
0.0,-154.94312715274805
0.0,-121.62502592117889
0.0,-126.898832959456
0.0,-117.34591643191018
0.0,-107.9781373929556
0.0,-108.42747763018465
0.0,-109.89381527142538
0.0,-97.32154161706234
0.0,-104.42541530893507
0.0,-97.63023601473107
0.0,-91.17560800883575
0.0,-93.9666811678057
0.0,-75.68319713253645
0.0,-83.61908432967721
0.0,-93.24182472032813
0.0,-74.75022364135721
0.0,-75.79299713695394
0.0,9.36474097359607
0.0,-5.194822753459592
0.0,-14.1471110833585
0.0,-18.671910259167305
0.0,-14.697293036589924
0.0,4.160012904070693
1.0,2.5319126811465713
0.0,14.039074023209293
0.0,2.152294192091738
0.0,20.9640485129898
0.0,7.73728936684005
0.0,10.69150788315741
0.0,-7.5202721083628425
0.0,-2.2652845418700642
0.0,-9.221758489005623
0.0,-6.654507682820654
0.0,-5.59037612747441
0.0,-6.225934807985925
0.0,-19.251773061822636
0.0,-24.25309616935176
0.0,-21.078657181075158
0.0,-23.020195935505434
0.0,-16.101719625473457
0.0,-46.53901790738024
0.0,-59.133222285515764
0.0,-73.66162097671138
0.0,-82.95529680790045
0.0,-80.17961472785919
0.0,-101.46164069133667
0.0,-122.1236066236858
0.0,-125.63355004514369
0.0,-107.83045712382945
0.0,-127.25563231688952
0.0,-133.03677791655375
0.0,-114.67940124230539
0.0,-117.33533313359848
0.0,-119.81389084695468
0.0,-133.67565594337515
1.0,-112.06965998039034
0.0,-109.70829364726741
0.0,-92.23787835440152
0.0,-87.81088411736805
0.0,-80.09534486877585
0.0,-68.60526180795054
0.0,-77.95006435563671
0.0,-79.7795993052104
0.0,-79.71515389980746
0.0,-64.6907450020703
0.0,-56.180149641714955
0.0,-47.548878835968864
0.0,-65.92015488791424
0.0,-56.54150061369341
0.0,-2.0493949311788486
0.0,4.3462392548067665
0.0,-6.005435195963238
0.0,-24.18586101427309
0.0,-15.013758723675286
1.0,-4.713903581531116
0.0,-5.395783756953226
0.0,-9.095246463556423
1.0,-22.063616316144522
4.0,-14.971610953079457
0.0,-7.91773589775472
2.0,-24.849598891236262
6.0,-17.48483600381858
6.0,1.0977624622040087
7.0,-17.013070683259997
8.0,-32.725908197384165
9.0,-19.722063932168044
22.0,-28.57674960603604
8.0,-26.113556669627886
8.0,-56.34936599258607
3.0,-53.299638630155755
0.0,-46.84535928204406
2.0,-52.90648207107022
2.0,-92.41044085928986
0.0,-68.70071547617938
0.0,-99.77656208464384
0.0,-118.12092848634775
0.0,-106.54475339073683
0.0,-107.58604015627601
1.0,-132.11473285723602
0.0,-117.34160530514104
0.0,-152.27495002621094
0.0,-161.4454049558845
0.0,-147.9489170415612
1.0,-153.89322759651785
1.0,-175.71301400732796
0.0,-138.9021152693103
0.0,-150.89651472573695
0.0,-135.19754621827488
0.0,-124.4665721395435
1.0,-122.83136328387663
1.0,-131.6392487358867
0.0,-108.07936109066335
0.0,-120.1950371474993
0.0,-108.89676487570887
0.0,-103.44070517343724
0.0,-95.5025078876201
0.0,-74.70618871924
1.0,-78.01415176780031
0.0,-84.34414126008028
0.0,-59.30455301913945
0.0,-57.629573006169046
0.0,7.3023942119445975
0.0,-4.3682046741052
0.0,-14.542167183136886
0.0,-18.905016335290775
0.0,-14.786393983864695
0.0,3.9157049156163395
0.0,1.3093441993247295
0.0,13.097176027749688
0.0,0.11397309182928268
0.0,18.665300199999002
0.0,5.353386760481204
0.0,8.255913442410051
0.0,-10.027605645480833
0.0,-4.863999850058046
0.0,-11.409694941913727
0.0,-8.330912490890977
0.0,-6.576554004522352
0.0,-6.377859139519185
0.0,-18.430340113754323
0.0,-22.309801590411237
0.0,-17.925668218438386
0.0,-18.695481759626034
0.0,-10.557415056619298
0.0,-39.65767376811136
0.0,-50.67495754513117
0.0,-63.43994386301716
0.0,-70.91427996432988
0.0,-66.36275622328066
0.0,-85.8110717825145
0.0,-104.86985891380884
0.0,-106.94958526097057
0.0,-88.33450060308118
0.0,-106.58604676902272
0.0,-113.51238930279727
0.0,-95.98899977378946
0.0,-100.06357444104476
0.0,-104.59616077250818
0.0,-120.93722229482913
0.0,-101.06001578333641
0.0,-102.78772279346859
0.0,-87.75829467523128
0.0,-85.79814862860395
0.0,-80.04592787903005
0.0,-70.35062445161373
0.0,-81.15510115585428
0.0,-84.37922752948607
0.0,-84.60422740342607
0.0,-70.69845486340267
0.0,-62.81445082141581
0.0,-51.867990089227035
0.0,-71.09035698911217
0.0,-60.1328469643739
0.0,-5.79849041553649
0.0,1.315727243541627
0.0,-8.716609273494953
0.0,-26.005015631993118
0.0,-16.156362293600374
0.0,-6.738105685873308
0.0,-7.734686006510506
0.0,-11.632990297126007
0.0,-25.24756807299844
0.0,-18.914571057191925
0.0,-12.807650770123152
0.0,-30.452215018678324
0.0,-22.935123532895723
0.0,-5.85110758090558
0.0,-23.662197938970472
0.0,-40.04210999099215
0.0,-26.738879322741912
0.0,-35.54098919224559
0.0,-32.29130318592576
0.0,-61.65077106867984
0.0,-57.36647750709972
0.0,-49.53492668191772
0.0,-53.83599930740602
0.0,-92.27609161038782
0.0,-67.07890700672736
0.0,-96.68656569067653
0.0,-113.63950649074096
0.0,-100.82392548710828
0.0,-100.64259461097514
0.0,-124.2177771023497
0.0,-108.61343120804148
0.0,-142.71644651818565
0.0,-151.30046613982105
0.0,-137.41254256626812
0.0,-143.32201731450996
0.0,-165.46635758164118
0.0,-129.28305816661825
0.0,-142.30993890482645
0.0,-127.54972532959601
0.0,-118.80125614917182
0.0,-118.95525853713146
0.0,-129.79418759184455
0.0,-107.51623128915651
0.0,-120.61958099865515
0.0,-110.76150970251615
0.0,-105.40273411617204
0.0,-97.65842097859968
0.0,-77.5055114729556
0.0,-81.29044314378608
0.0,-88.20960970183005
0.0,-63.95429598967659
0.0,-63.305157146247915
1.0,52.3963188096615
5.0,49.82487637189932
2.0,38.031482975003996
1.0,34.26309569108826
3.0,32.392658653031866
1.0,50.33877431578448
0.0,51.515945474901734
0.0,59.923592143687955
0.0,52.03727190764666
1.0,61.76090610725206
0.0,61.23323396051468
3.0,55.590014019620185
3.0,38.15764119034199
1.0,43.77526503265194
0.0,37.90065200542243
3.0,49.324571965231435
5.0,46.55199475682736
1.0,46.27694623422001
4.0,32.53107221769625
6.0,39.91914110406025
4.0,30.355902998681607
6.0,38.17468825833034
2.0,35.620640523923754
7.0,20.28333587989577
6.0,15.384071730121304
1.0,-4.9070612105115305
2.0,-5.998421624934446
6.0,-5.5526557170489514
3.0,-29.541352812861188
0.0,-38.79777593194254
2.0,-40.22786945583091
1.0,-25.751570380593524
5.0,-34.72932307991154
3.0,-40.31618289607822
1.0,-21.505098817467996
2.0,-19.877558340575867
4.0,-20.758865825033197
1.0,-38.512315658917835
0.0,-21.35586452800966
0.0,-26.06140991390699
0.0,-18.72477047735338
0.0,-20.712675716172892
1.0,-7.596484478544013
0.0,-7.568445631174766
1.0,-22.353706747944333
0.0,-32.54708940028703
1.0,-27.218733807864037
0.0,-22.887268108789936
1.0,-18.71736254787331
0.0,-8.024426640285165
0.0,-26.045081833781325
0.0,-16.96631983149211
0.0,44.470371555771784
0.0,46.33165461652821
0.0,43.69081123936968
2.0,30.505309520589325
1.0,44.87233891969212
6.0,41.881085265099735
5.0,47.03731708185553
3.0,40.50709568263512
6.0,28.40073175135715
11.0,33.81091560231205
10.0,45.97372236142235
8.0,24.034392839131822
9.0,43.14404068997204
10.0,48.23899796298614
8.0,39.81718788561907
15.000000000000002,29.419438935126045
15.000000000000002,35.85776700785101
19.0,29.705734487717482
25.0,29.49384731460737
38.0,5.249739029355519
36.0,0.609914111519088
38.0,25.804927585214582
41.0,15.025715747620838
28.0,-9.566012419470885
24.0,3.576180240237173
22.0,-11.240954360149034
29.000000000000004,-35.050607514557804
17.0,-20.487823801854077
13.0,-15.963793836939356
20.0,-34.75689131154834
19.0,-19.579522670160017
20.0,-42.291611369574234
14.0,-47.593016389744605
11.0,-47.07982796723924
7.0,-54.0869659413912
9.0,-63.354630507128626
8.0,-38.345228505911265
5.0,-55.549717370886256
12.0,-35.51044359583255
9.0,-36.636547939683226
3.0,-35.0599577250094
12.0,-40.999619776119374
9.0,-35.83667808296499
11.0,-45.68692819761473
14.0,-43.60567348050873
9.0,-41.21214522239125
17.0,-41.98805131469197
5.0,-23.919911778246323
10.0,-28.554134054483928
9.0,-40.47330339574181
24.0,-15.393664856942761
20.0,-18.701689221306967
0.0,8.9363249955123
0.0,9.913354392433797
0.0,-2.531016151600121
0.0,-7.048521309217878
0.0,-7.194628773557126
0.0,5.779779708139067
0.0,7.7072498997270555
0.0,11.200389690546828
0.0,4.657061227354922
0.0,13.556710941579738
0.0,13.34963949969523
0.0,4.654096514034066
0.0,-14.480216940833733
1.0,-6.981721155512782
0.0,-15.868485090164304
0.0,0.9716199197203647
0.0,-6.242360118085798
0.0,-13.820990902619322
0.0,-19.2760070506888
0.0,-15.46882610386031
0.0,-21.015754014132668
0.0,-14.06106926232218
0.0,-15.355424468276984
0.0,-24.64049283019731
0.0,-38.012596540121805
0.0,-56.807684550196846
0.0,-49.5211382766215
0.0,-59.67797633240146
0.0,-74.38879828345553
0.0,-91.37458877716243
0.0,-88.60028564023357
0.0,-79.81277903276502
0.0,-92.25499163311845
0.0,-91.77170138616246
0.0,-73.50212574229101
0.0,-84.77174781227576
0.0,-88.11253673627763
0.0,-102.5007736792806
0.0,-84.41491787705986
0.0,-87.57311069275791
0.0,-83.44961243571493
0.0,-75.19173971167696
0.0,-57.78251009906056
0.0,-56.66321858631628
0.0,-68.99521285901626
0.0,-80.13507904017938
0.0,-72.27911164615809
0.0,-67.18926793284984
0.0,-65.53647951654358
0.0,-42.60430772516189
0.0,-68.30001287763119
0.0,-62.63568997560013
0.0,-1.1324674024944708
0.0,-3.1374260252161243
0.0,-9.081496417894757
0.0,-11.65478051876234
0.0,-1.971235236042089
0.0,0.44462536109751344
0.0,-5.1738746011509615
0.0,-7.32036618002036
0.0,-9.945138417873304
0.0,-5.142894881424984
0.0,5.403853284044571
0.0,-15.52158162444822
1.0,-0.06059056346260852
0.0,9.16004016165654
0.0,1.6226859878181563
0.0,-14.133116719005379
0.0,-3.8199411670091017
1.0,-8.095742697334295
1.0,-11.3885062393996
1.0,-37.09818146434987
0.0,-43.27757270580124
0.0,-11.388764567550748
0.0,-25.51829750405024
0.0,-54.3298875192204
0.0,-41.16888377860274
0.0,-53.31907587373563
0.0,-75.76673431160957
0.0,-67.8283899451774
0.0,-62.14307476610721
0.0,-82.36213856030966
0.0,-65.62550607274541
0.0,-85.38517188599891
0.0,-103.43770661148154
0.0,-98.16205623400866
0.0,-102.27929679563174
0.0,-114.60316940741953
0.0,-79.39890398726601
0.0,-101.56458787960835
0.0,-87.41441194636748
0.0,-81.82137581317721
0.0,-83.38256400425585
1.0,-84.46865023537158
0.0,-85.00097985793803
0.0,-85.85272674654811
0.0,-85.91151794445437
0.0,-80.55604320341168
0.0,-76.28030802253095
0.0,-68.45681779982364
0.0,-64.1453308287204
0.0,-72.88394413612261
0.0,-56.66799433723008
0.0,-68.8779628580569
0.0,2.2993812432768403
0.0,3.523362197888516
0.0,-11.899622378303029
0.0,-15.17909916390829
0.0,-14.529480534184732
0.0,0.7296493668704498
0.0,3.045913145823785
0.0,14.556992813291847
1.0,3.746524896325566
0.0,13.689854579227918
0.0,13.505592791963663
0.0,8.255681773912967
0.0,-8.869945577275756
0.0,-2.7637312229861175
0.0,-8.74297197354168
0.0,2.7894212046666627
0.0,0.07943335974482865
0.0,-0.14159656560145847
0.0,-13.755302994207007
0.0,-6.375240156385083
0.0,-15.773684502395293
0.0,-7.826758835756382
0.0,-10.208800701891692
0.0,-25.263302807117732
0.0,-29.87806035930723
0.0,-49.79281784605624
0.0,-50.47018448317916
0.0,-49.690531886842805
0.0,-73.40675660193564
0.0,-82.04169407947496
0.0,-83.8058853159206
0.0,-69.05600727886298
0.0,-78.39629123788228
0.0,-83.42525800720193
0.0,-64.732704310705
0.0,-63.41420883859267
0.0,-64.83207358455476
0.0,-83.34107022025466
0.0,-68.47794021042814
0.0,-73.25557060871783
0.0,-67.38945478839193
0.0,-69.79868364104397
0.0,-56.862553843210414
0.0,-57.60189445907475
0.0,-72.24795802696575
0.0,-82.16972728950172
0.0,-77.45157188571356
0.0,-72.26198107742208
0.0,-70.4719084382689
0.0,-54.598553744829445
0.0,-75.32576885489073
0.0,-62.144059099696356
0.0,-5.469659152792453
0.0,-4.0440522942172965
0.0,-6.326888877674339
1.0,-20.656182818041728
1.0,-10.20201427241709
1.0,-8.866523517986694
1.0,-4.570925772005425
0.0,-10.93400427029988
0.0,-23.353061707814344
0.0,-18.406610053524272
1.0,-6.956910292739076
0.0,-29.083932008026302
0.0,-13.330675013597412
1.0,-3.959481803886074
0.0,-13.282445106268026
1.0,-22.29538427293616
2.0,-15.379191148860365
1.0,-20.75397512476852
1.0,-18.86022501933603
0.0,-42.765226142945686
0.0,-46.845734377137724
1.0,-21.448927283782965
0.0,-30.900235615218065
2.0,-56.44635939860302
1.0,-43.20059206479595
2.0,-57.87966810167548
0.0,-81.45669756360684
1.0,-66.51513608863576
0.0,-61.451804009679314
0.0,-79.86734513847863
0.0,-64.27036191476846
0.0,-86.84007300441661
0.0,-91.83748168160547
0.0,-91.16783918058537
1.0,-97.92116068221814
0.0,-106.97320913201102
1.0,-81.9754804213723
0.0,-99.09596235271917
0.0,-79.12289176833654
0.0,-80.5356646184235
1.0,-79.14244956764581
0.0,-87.2065096104311
0.0,-81.00221410011724
0.0,-91.2847945298956
0.0,-88.17959491272495
0.0,-87.1824364064628
0.0,-86.5611142657948
2.0,-69.89170861616029
0.0,-74.97345116568704
1.0,-87.8025962318428
0.0,-63.85794411081068
1.0,-68.93868486352969
1.0,-32.05806429288551
1.0,-48.047479446887
3.0,-53.883679998972774
0.0,-56.55663668718516
0.0,-56.26619974307591
0.0,-37.4338731982311
0.0,-36.09970047213342
0.0,-27.495688584360526
1.0,-36.185158340342774
1.0,-30.65263483643712
0.0,-29.52508452483914
2.0,-34.422025759899434
1.0,-47.851800193819834
0.0,-47.33382318321211
0.0,-56.83187984187941
0.0,-36.00093261807997
1.0,-42.94932811690742
0.0,-41.483325684338716
0.0,-58.6464614236089
1.0,-46.86560403518284
1.0,-43.74104568153029
0.0,-41.50576860899048
0.0,-40.09598459223575
1.0,-68.51043602377825
0.0,-60.16969009131003
0.0,-76.54113407093183
0.0,-73.88665262658674
1.0,-72.90443968927909
0.0,-97.12241666248495
2.0,-96.07665604741864
0.0,-106.39862680945053
0.0,-95.03683489463977
0.0,-99.72513250587619
1.0,-106.1530929953218
0.0,-97.43026133432743
2.0,-97.11832330194542
0.0,-98.57652619463526
1.0,-119.36185400129357
0.0,-103.19463601063187
0.0,-114.44211719284147
0.0,-103.92658798175066
0.0,-112.97220705461501
0.0,-95.04901842784044
0.0,-95.9552316794923
0.0,-115.41723199998555
1.0,-109.27959109557796
1.0,-111.8049420718702
1.0,-105.69625830937159
0.0,-102.7101048921032
0.0,-93.30198869148732
0.0,-106.6529256944854
0.0,-97.0570241963674
1.0,-36.11494937148231
1.0,-31.757921851277548
1.0,-33.33025486264644
0.0,-42.848456009882895
0.0,-33.98150189691268
0.0,-31.36095692247951
1.0,-29.270640373589867
0.0,-33.87555950468792
0.0,-46.348598223036234
0.0,-41.53392550040964
5.0,-39.117918330076016
0.0,-58.6756072892258
1.0,-23.830251099024892
1.0,-24.979685893240237
1.0,-42.70254651068827
0.0,-48.664852974795274
0.0,-39.366452394703124
1.0,-46.60905774130892
8.0,-51.75474829173676
23.0,-67.09802942233902
27.0,-69.15767024927716
12.0,-52.34905114149329
15.000000000000002,-72.9394807839275
15.000000000000002,-96.68507564543103
7.0,-83.56029961694485
11.0,-100.00888353244444
7.0,-106.63873298307456
8.0,-96.92961540798355
9.0,-103.39914092692173
7.0,-122.89405230941152
10.0,-120.2443769557369
6.0,-129.93417659357073
3.0,-140.57878516591094
8.0,-136.35041231077508
9.0,-142.29385167567176
5.0,-156.09677980920807
10.0,-135.15925469534724
13.0,-136.08419068697998
8.0,-125.05461847976477
5.0,-129.80683424788404
9.0,-122.01348468110795
13.0,-132.40515330623464
21.0,-126.28901391832319
22.0,-143.21933223858147
10.0,-131.1705933161985
6.0,-131.58834123229082
11.0,-132.3971462761709
8.0,-113.96441141378394
9.0,-116.63253478898278
5.0,-122.63326489441963
8.0,-115.6806253057372
4.0,-100.73661901929162
1.0,55.64918377453527
1.0,50.02962483032706
3.0,37.15751903911399
0.0,31.980621234634267
1.0,31.504865260807115
0.0,50.15848824858942
0.0,52.596495083259946
4.0,65.22940620192307
2.0,55.66938407399374
4.0,65.64609634607943
2.0,64.82542543180145
0.0,58.87794834213498
0.0,41.49223741148275
2.0,48.09151239238356
1.0,43.000731884402924
3.0,56.060516201819766
0.0,55.185792877094755
1.0,56.83771169651056
0.0,44.75997462073554
0.0,53.353312965313876
0.0,44.43845653259519
0.0,52.46379405082572
1.0,49.690994766122245
1.0,34.16664046808199
1.0,28.585071514749888
0.0,7.193104519064839
1.0,4.477667714261675
3.0,2.7472067101277586
0.0,-23.718586348886166
0.0,-35.233392267201566
0.0,-39.21461841731226
0.0,-26.019521270856703
3.0,-36.08046390167233
0.0,-42.314832581000736
0.0,-23.658082842701965
0.0,-22.053145630740815
0.0,-23.279639992939135
0.0,-42.04357871152413
0.0,-26.718476215249485
0.0,-30.81079470276427
1.0,-23.22910062038923
0.0,-22.78531165927643
3.0,-6.737265985094535
1.0,-4.666521401419556
0.0,-17.622724249151293
0.0,-26.474335743192388
1.0,-22.92780452276377
2.0,-16.00066059417334
1.0,-12.753704289853198
0.0,0.5295512633211555
0.0,-15.486249963751753
1.0,-1.957457185260553
0.0,59.020530290475705
0.0,61.38778397526448
0.0,58.98813777505116
0.0,43.47789329173233
0.0,54.76143661395307
0.0,53.4494842260084
2.0,56.27416988752199
1.0,47.587061211660036
2.0,33.0101528098132
2.0,36.09514046843465
0.0,47.25659486625793
3.0,24.50705548593546
6.0,52.30068749662254
1.0,52.093298909379605
1.0,44.511322170372466
1.0,37.43063252833277
6.0,46.46103268868699
8.0,42.22910391949336
9.0,44.65380393755511
7.0,22.230857848668254
6.0,18.149515442781002
12.0,43.30932194058483
4.0,32.490984375085525
1.0,5.729453890127964
4.0,17.614673476235666
5.0,1.5271737701767387
5.0,-23.436174077522963
5.0,-9.832021996897428
3.0,-6.256513113772374
2.0,-26.015360705581518
1.0,-11.836361884665628
2.0,-35.83076329264009
4.0,-42.24024002576868
1.0,-42.70427520327463
4.0,-50.261689023617066
2.0,-59.89506555041156
1.0,-35.301554851029096
3.0,-52.486993331405394
5.0,-32.41231997977662
3.0,-32.795282257888694
3.0,-30.825372643838943
4.0,-36.682299643218165
5.0,-30.052066986121297
3.0,-39.32874763768052
9.0,-33.956665361699095
2.0,-32.96883520995908
2.0,-32.88391184185415
2.0,-13.95565218723526
6.0,-18.66352654792741
3.0,-31.30221653872973
7.0,-6.533603891548556
4.0,-9.488895693512987
0.0,10.863297368336625
0.0,10.070820630259254
1.0,-2.0647915943065005
0.0,-6.888696146739957
0.0,-8.447436577584057
0.0,9.405881689684922
0.0,8.670337910664117
0.0,12.920181849328745
0.0,7.782458425200651
0.0,17.964565175006477
2.0,18.69719001072714
0.0,10.795038875622378
1.0,-7.837107734689791
1.0,-0.08297698635955814
0.0,-9.039064715854545
0.0,7.607055319209544
0.0,0.04086775857629327
1.0,-7.986132738605168
0.0,-13.955056671908423
0.0,-10.42664529149996
0.0,-16.383696029083975
2.0,-9.71628827871589
0.0,-11.25568666248921
0.0,-20.791411447923686
2.0,-34.40811107122829
1.0,-53.458223999933935
2.0,-46.354277135214346
0.0,-56.437979785421696
0.0,-70.61525948337324
1.0,-86.78639866861644
0.0,-82.60873485109536
0.0,-71.87218348433781
0.0,-79.03544391590215
0.0,-78.94339611440019
1.0,-58.34295727367279
0.0,-67.57401229458402
2.0,-69.22963680653524
0.0,-82.70527867863605
0.0,-61.87502874128385
0.0,-68.38638394976854
0.0,-65.75840978605123
0.0,-60.35867439867828
0.0,-46.05872846949451
1.0,-47.8000380575664
0.0,-63.04284246456763
0.0,-76.25692162152909
0.0,-70.37809255334824
0.0,-65.14465935172855
0.0,-62.75542762368921
0.0,-42.71114689756469
0.0,-66.3665939205736
0.0,-62.324721982187
0.0,1.9320796901253274
0.0,0.3776918919133559
0.0,-5.367758190276977
3.0,-10.32040561795489
0.0,4.290397393056565
0.0,4.91637565893159
1.0,-0.588863595110729
0.0,-3.3735158306436372
0.0,-6.164124636520937
2.0,-1.3000875245564483
3.0,8.523752245427389
5.0,-11.22469321474141
5.0,14.299461128606033
14.0,13.256875420914184
34.0,5.7975385661038725
42.0,-10.008222599233243
47.0,0.7272457111983149
41.0,-4.023410076582246
61.0,-8.327310427643623
38.0,-33.56765155146129
36.0,-39.584662273047286
41.0,-6.970924235592806
41.0,-20.863571256113342
30.000000000000004,-49.892405419747554
21.0,-36.55609858004662
21.0,-48.5748424033174
16.0,-70.92596861673319
17.0,-62.930559066586824
12.0,-57.44323873572409
11.0,-77.40355223412756
10.0,-60.62650262072468
9.0,-80.13518401260333
8.0,-97.89356994579086
8.0,-91.9889456207366
5.0,-95.19693410113643
5.0,-106.36234127481666
7.0,-69.86390184623832
10.0,-91.03737482797247
2.0,-76.54014438602903
7.0,-70.55844539467874
3.0,-72.70497754434126
10.0,-73.91987099104985
5.0,-76.57168824013716
7.0,-78.91419198302195
6.0,-80.44398425048679
10.0,-77.13294169111633
8.0,-74.63242311967217
5.0,-67.88578556006048
11.0,-64.06214638538424
16.0,-72.76036272068035
6.0,-56.18774782539559
9.0,-69.5055188907373
0.0,12.023393013086848
0.0,-3.2762545292937304
0.0,-9.641181414210832
0.0,-9.609797284408849
0.0,-15.858277030113763
0.0,2.0705173162776656
0.0,12.117640155382077
0.0,5.7414703122679285
0.0,9.274192249391936
0.0,19.67968097959478
0.0,14.624553696808606
0.0,16.44912875935415
0.0,5.634255807637459
0.0,10.41681287053421
0.0,0.11564184404283862
0.0,2.435265822185888
0.0,2.911253702130685
0.0,-6.197948311071743
0.0,-22.733755321881453
0.0,-25.645716242612522
0.0,-16.035404016843675
0.0,-24.1814636417343
0.0,-24.43777420072312
0.0,-45.21172284783644
0.0,-52.32032029871937
0.0,-70.14465619321336
0.0,-80.74478178249169
1.0,-83.09084106812742
0.0,-96.56877747977155
0.0,-109.14648070588001
0.0,-119.12976128491981
0.0,-110.11700981437473
0.0,-122.46202151551985
1.0,-118.00304873973644
0.0,-102.72268343369451
0.0,-104.74808380577686
1.0,-98.03535259187876
0.0,-110.99295067312302
0.0,-91.91079846272264
0.0,-88.4506956406241
1.0,-65.83245774572264
0.0,-71.83074789357194
0.0,-67.3619255362414
0.0,-62.23755309481194
0.0,-63.88044161503296
2.0,-64.77322833436152
0.0,-94.47027819079848
0.0,-64.9901148175623
0.0,-57.69354008388721
0.0,-52.47976431015098
0.0,-61.441763766104046
0.0,-52.24243528162888
0.0,6.251536823775162
1.0,8.801250378513975
0.0,0.4809792072863142
0.0,-14.875050009123637
1.0,-8.321149076975614
0.0,5.936729203810851
0.0,4.9667808086575915
1.0,-0.380581684708667
1.0,-11.127756919014466
3.0,-5.7448564990169935
0.0,-3.99260256980863
4.0,-19.141525292247735
