date,week,cases,population,tempe_min,humidity_max,humidity_avg,humidity_min,temp_avg,temp_max,geocode,vim,vim_monthly,precipitation_avg_ordinary_krigging,precipitation_max_ordinary_krigging,precipitation_avg_regression_krigging,precipitation_max_regression_krigging,case_increase,is_outbreak,outbreak_label
2012-10-21,201243,1,27154.0,23.0,91.0,65.9566084285714,41.0,27.4199038571429,32.4285714285714,3303005,0.6301,0.6070666666666668,0.6344,2.6499,0.696,3.2322,1.0,0,0
2020-02-09,202007,2,27154.0,24.0,93.506558,77.821525,64.2283181428571,27.1734695714286,29.5714285714286,3303005,0.7975103724429541,0.797,4.7318,15.472,4.6936,15.7949,2.0,0,0
2020-09-13,202038,0,27154.0,22.1428571428571,89.30584,63.4010418571429,48.988902,26.8974361428571,29.8571428571429,3303005,0.5907668761081546,0.5888666666666666,0.2857,1.7636,0.2881,1.7766,0.0,0,0
2016-02-21,201608,1,27154.0,25.4285714285714,93.2857142857143,89.5844157142857,86.2857142857143,26.025974,26.8571428571429,3303005,0.7703852263550156,0.7696333333333333,5.0321,18.5278,5.4375,21.1533,-20.0,0,0
2021-03-21,202112,0,27154.0,24.1428571428571,95.86361,65.4016335714286,50.4333311428571,28.92013,31.5714285714286,3303005,0.7761701165606889,0.7805666666666667,0.1679,1.0917,0.1704,1.1243,-1.0,0,0
2015-03-01,201509,15,27154.0,24.1428571428571,95.0,72.8402305714286,48.8571428571429,28.1912841428571,32.2857142857143,3303005,0.7608277677403033,0.7746333333333334,1.9601,8.2558,1.9522,8.2803,3.0,0,0
2022-11-27,202248,0,15311.0,23.2857142857143,95.0277014285714,88.2872177142857,81.6724322857143,24.5047621428571,25.7142857142857,3303104,0.7389121602937602,0.7080333333333333,4.9788,17.2846,5.0638,17.7615,0.0,0,0
2013-09-08,201337,0,15311.0,19.4285714285714,96.5714285714286,72.6304105714286,48.5714285714286,24.0816172857143,27.7142857142857,3303104,0.549364918380372,0.5527666666666667,0.0819,0.3272,0.0735,0.327,0.0,0,0
2014-10-26,201444,0,15311.0,22.0,92.5714285714286,73.175475,51.4285714285714,25.5779272857143,28.7142857142857,3303104,0.5870237088078152,0.5197666666666666,3.9214,15.8119,3.4825,14.8568,0.0,0,0
2013-08-25,201335,0,15311.0,17.5714285714286,94.2857142857143,72.3426864285714,49.5714285714286,22.6255101428571,26.8571428571429,3303104,0.5396973390581918,0.5528,1.0769,6.9972,1.0793,7.0161,0.0,0,0
2017-08-20,201734,0,15311.0,19.0,84.6666666666667,84.6666666666667,84.6666666666667,19.0,19.0,3303104,0.5087181098655954,0.5437,0.8449,4.1619,0.8495,4.1871,-2.0,0,0
2016-10-23,201643,0,15311.0,23.7142857142857,87.2857142857143,84.9285714285714,81.4285714285714,24.2857142857143,25.0,3303104,0.6064,0.5701333333333333,0.6846,3.5985,0.6403,3.4986,0.0,0,0
2020-08-30,202036,0,15311.0,21.4285714285714,91.6335628571428,65.0723201428571,50.0574385714286,26.0357142857143,28.7142857142857,3303104,0.5786793359276381,0.5972333333333334,0.1117,0.5818,0.0981,0.5254,0.0,0,0
2020-02-09,202007,0,15311.0,24.0,93.506558,77.821525,64.2283181428571,27.1734695714286,29.5714285714286,3303104,0.7925119114838536,0.7931666666666667,4.7107,15.472,4.6835,15.7384,0.0,0,0
2013-09-15,201338,0,15311.0,21.1428571428571,93.2857142857143,72.1626151428571,49.8571428571429,25.761781,30.1428571428571,3303104,0.5593226903066237,0.5527666666666667,0.0982,0.3693,0.0849,0.3593,0.0,0,0
2018-04-15,201816,0,15311.0,21.1428571428571,90.96318,78.6389757142857,69.050306,23.1836735714286,24.8571428571429,3303104,0.7888036323804285,0.7904666666666667,1.9471,9.6807,2.0932,10.3381,0.0,0,0
2015-09-27,201539,5,15311.0,23.0,92.5714285714286,71.0364871428571,45.2857142857143,27.1471862857143,31.7142857142857,3303104,0.6142063691955142,0.6022,0.9333,4.6889,0.7756,4.9718,0.0,0,0
2012-03-11,201211,0,15311.0,23.2857142857143,94.2857142857143,74.0527198571429,48.4285714285714,27.5289117142857,32.1428571428571,3303104,0.7333,0.7356333333333334,3.7556,15.0899,3.4633,13.7478,-1.0,0,0
2013-09-22,201339,0,15311.0,20.1428571428571,91.2857142857143,70.2614977142857,49.2857142857143,23.4329251428571,27.0,3303104,0.572076703920011,0.5527666666666667,1.805,12.2141,1.8056,12.2685,0.0,0,0
2016-09-04,201636,0,15311.0,22.1428571428571,92.4285714285714,89.2653057142857,86.1428571428571,22.4557821428571,22.8571428571429,3303104,0.47288118966701687,0.48596666666666666,0.4279,2.28,0.4035,2.108,0.0,0,0
2017-07-09,201728,0,15311.0,17.0,94.0,94.0,94.0,17.0,17.0,3303104,0.6536141410071067,0.6460666666666667,0.6647,2.0736,0.6549,2.0373,-1.0,0,0
2013-09-29,201340,0,15311.0,21.5714285714286,94.1428571428571,79.3772204285714,56.5714285714286,24.2605705714286,28.0,3303104,0.5868,0.5527666666666667,0.9911,3.733,0.9673,3.6809,0.0,0,0
2022-06-12,202224,1,15311.0,17.4285714285714,88.7893831428571,64.687241,48.5485334285714,22.8333331428571,25.8571428571429,3303104,0.6407,0.6404,0.368,1.392,0.3803,1.4591,1.0,0,0
2012-02-12,201207,2,15311.0,23.1428571428571,98.2857142857143,76.8154235714286,50.4285714285714,27.2568618571429,31.4285714285714,3303104,0.7341101709196505,0.7359666666666667,2.2046,9.4168,2.1328,9.0863,2.0,0,0
2017-09-17,201738,0,15311.0,18.2435897435897,96.92232457142856,70.47789702857145,49.10111342857142,24.208314199999982,27.85714285714286,3303104,0.43783275203777244,0.4508666666666667,0.0117,0.0545,0.0106,0.0496,0.0,0,0
2020-04-05,202015,0,15311.0,22.5714285714286,90.9654808571429,74.235275,64.1690004285714,25.4004331428571,27.1428571428571,3303104,0.7880405065976761,0.786,3.3073,11.9505,3.1266,11.0167,0.0,0,0
2020-09-13,202038,0,15311.0,22.1428571428571,89.30584,63.4010418571429,48.988902,26.8974361428571,29.8571428571429,3303104,0.593611258173052,0.5894333333333334,0.2857,1.7636,0.2876,1.7738,0.0,0,0
2015-02-08,201506,0,15311.0,25.0,91.8571428571429,67.3338434285714,42.4285714285714,29.6556994285714,34.4285714285714,3303104,0.6837582685606594,0.6880000000000001,1.764,7.3628,1.7306,7.1373,0.0,0,0
2014-08-24,201435,0,15311.0,19.1428571428571,92.2857142857143,73.3059821428571,52.5714285714286,23.0196435714286,26.7142857142857,3303104,0.5087662084847112,0.5353,0.7268,4.1875,0.6871,4.092,0.0,0,0
2014-03-23,201413,0,15311.0,22.2857142857143,96.5714285714286,79.7249478571429,59.2857142857143,25.179237,29.1428571428571,3303104,0.7606592933975078,0.7390666666666666,3.6395,20.1058,3.6568,20.3638,0.0,0,0
2013-07-14,201329,0,15311.0,19.8571428571429,97.4285714285714,75.4354372857143,46.5714285714286,24.4179035714286,29.5714285714286,3303104,0.6078753289941309,0.6222666666666666,1.3339,6.325,1.342,6.3959,0.0,0,0
2013-06-23,201326,0,15311.0,20.1428571428571,95.7142857142857,76.948052,51.7142857142857,23.6601734285714,27.2857142857143,3303104,0.6666014616061392,0.6981999999999999,0.5558,2.4844,0.5224,2.3129,0.0,0,0
2016-12-04,201649,0,15311.0,24.1428571428571,98.2857142857143,92.7346942857143,86.8571428571429,25.0204082857143,25.7142857142857,3303104,0.7230297957021972,0.7296666666666667,4.0679,15.6308,3.9024,15.5543,0.0,0,0
2013-10-13,201342,0,15311.0,21.8571428571429,91.0,71.5882811428571,43.7142857142857,25.1802101428571,28.5714285714286,3303104,0.6183784197834006,0.6092666666666666,3.4929,11.875,3.1521,11.1343,0.0,0,0
2019-06-09,201924,6,15311.0,20.2857142857143,97.4365414285714,87.7141308571429,80.86969,22.0612245714286,23.2857142857143,3303104,0.7201,0.7185666666666667,0.3222,1.4228,0.309,1.7066,0.0,0,0
2014-11-30,201449,0,15311.0,23.0,91.0,72.6003415714286,51.5714285714286,26.4846935714286,29.2857142857143,3303104,0.7358660949452258,0.6513,3.2739,12.9401,2.9261,11.6554,0.0,0,0
2022-03-06,202210,0,15311.0,24.8571428571429,85.6812842857143,60.7233564285714,49.0005861428571,29.5238094285714,31.5714285714286,3303104,0.7663248590023324,0.7647666666666666,0.6685,4.2625,0.5425,3.6031,0.0,0,0
2012-07-29,201231,1,15311.0,18.5714285714286,99.1428571428571,78.155222,45.5714285714286,23.357869,28.4285714285714,3303104,0.6365535185648363,0.6897333333333333,0.3797,1.9684,0.3773,1.9818,1.0,0,0
2016-05-01,201618,13,15311.0,20.2857142857143,96.5714285714286,93.5403728571429,90.0,20.8074534285714,21.4285714285714,3303104,0.7031084725163899,0.6889333333333333,0.6697,4.3495,0.7089,4.3504,4.0,0,0
2020-01-05,202002,0,15311.0,26.1428571428571,82.2744158571429,64.8775208571429,55.0931395714286,30.4253242857143,33.1428571428571,3303104,0.8006200433146655,0.7997,4.0879,18.1155,3.9378,18.5412,0.0,0,0
2013-08-11,201333,0,15311.0,18.5714285714286,93.1428571428571,70.3041221428571,51.5714285714286,22.580407,26.5714285714286,3303104,0.5472602419403544,0.5528,0.4133,2.1467,0.3587,1.9384,0.0,0,0
2015-01-25,201504,0,15311.0,25.2857142857143,86.7142857142857,62.3406562857143,35.2857142857143,30.3156918571429,35.4285714285714,3303104,0.6921043831419826,0.7129666666666666,0.8269,15.2133,0.8478,15.2133,0.0,0,0
2020-03-08,202011,1,15311.0,23.0,95.8273614285714,84.512,78.3960465714286,24.5918367142857,25.5714285714286,3303104,0.7889,0.7891,1.7965,8.5616,2.2072,10.212,1.0,0,0
2017-04-30,201718,1,15311.0,20.5,97.0,90.458334,82.5,21.7083335,22.75,3303104,0.7270363681248418,0.7241333333333334,0.7214,3.7,0.6889,3.6857,1.0,0,0
2012-01-15,201203,2,15311.0,22.7142857142857,99.1428571428571,73.477767,44.4285714285714,27.801113,32.4285714285714,3303104,0.760100782512986,0.7611333333333333,0.7566,5.05,0.6842,4.2685,2.0,0,0
2013-08-18,201334,0,15311.0,18.8571428571429,96.5714285714286,78.2218721428571,55.1428571428571,22.8623218571429,26.4285714285714,3303104,0.5410878207119941,0.5528,0.9674,3.4205,0.9972,3.4764,0.0,0,0
2018-03-18,201812,0,15311.0,24.0,94.2032514285714,92.9305642857143,91.8393414285714,24.1734692857143,24.2857142857143,3303104,0.7956963654197053,0.7933333333333333,7.3195,45.6521,7.3177,45.4643,0.0,0,0
2022-04-10,202215,0,15311.0,22.2857142857143,94.2369971428571,70.6689002857143,57.3416434285714,26.6523808571429,29.4285714285714,3303104,0.758798269556706,0.7576,3.9356,18.3233,3.8451,17.6918,0.0,0,0
2022-05-15,202220,1,15311.0,19.1428571428571,79.6874778571429,60.3203241428571,48.3485622857143,23.4809,26.0,3303104,0.7250994937281705,0.7282333333333333,0.8146,4.248,0.8146,4.2882,1.0,0,0
2016-06-19,201625,0,15311.0,19.5714285714286,97.4285714285714,94.92517,91.1428571428571,19.9795918571429,20.4285714285714,3303104,0.6452005131621447,0.6533,0.5357,2.25,0.4889,1.878,0.0,0,0
2020-01-26,202005,0,15311.0,25.1428571428571,91.1194615714286,67.7715072857143,56.3996922857143,29.7380951428571,32.2857142857143,3303104,0.7972340536207494,0.7997,0.9054,5.7003,0.9786,5.5291,0.0,0,0
2019-07-07,201928,3,15311.0,15.8571428571429,90.6206514285714,69.6285991428571,56.7590911428571,19.9387754285714,22.4285714285714,3303104,0.6290657589313158,0.6215333333333334,0.078,0.4385,0.0851,0.4914,-7.0,0,0
2015-06-14,201524,30,15311.0,20.4285714285714,95.8571428571429,79.6437842857143,56.5714285714286,24.2651984285714,28.2857142857143,3303104,0.7388,0.7371666666666666,1.699,5.0998,1.6911,5.2506,20.0,0,0
2018-08-12,201833,0,15311.0,18.2857142857143,91.6806857142857,78.3653028571429,67.167517,20.8979592857143,22.7142857142857,3303104,0.6146886716426558,0.6157333333333334,0.4714,2.7917,0.4869,2.9103,0.0,0,0
2022-12-04,202249,0,15311.0,23.8571428571429,92.70214,78.1660742857143,66.3004725714286,25.9428574285714,28.1428571428571,3303104,0.7497926608770885,0.7574333333333333,1.8253,8.1846,1.7604,7.9837,0.0,0,0
2018-08-26,201835,0,15311.0,19.4285714285714,92.4653128571429,82.9281697142857,75.63997,21.4795918571429,23.0,3303104,0.6137415982751412,0.6157333333333334,0.4012,1.9583,0.4282,2.0492,-1.0,0,0
2015-05-10,201519,6,15311.0,20.5714285714286,93.1428571428571,75.4922071428571,50.5714285714286,24.226314,27.5714285714286,3303104,0.7680491535440195,0.7657666666666666,0.3238,2.0073,0.3611,1.8625,-9.0,0,0
2017-10-29,201744,0,15311.0,20.474358974359,93.5823868571429,75.2469554857143,56.219395685714275,23.82000848571428,26.85714285714286,3303104,0.5273943029369348,0.46069999999999994,0.6933,3.4879,0.6706,3.281,0.0,0,0
2014-02-16,201408,0,15311.0,22.5714285714286,94.2857142857143,70.0759794285714,43.1428571428571,27.3965901428571,31.5714285714286,3303104,0.7191382838717846,0.7233,2.5012,9.6375,2.5181,9.8982,0.0,0,0
2018-12-02,201849,0,15311.0,22.7142857142857,90.1307314285714,74.7894107142857,63.500166,25.0408161428571,26.5714285714286,3303104,0.7436944302262941,0.7413,2.5291,9.016,2.4902,9.1173,0.0,0,0
2013-07-07,201328,0,15311.0,17.1428571428571,99.1428571428571,79.28777,54.1428571428571,21.7631412857143,26.0,3303104,0.6282507680781465,0.6222666666666666,0.7724,4.2361,0.768,4.3297,0.0,0,0
2021-04-18,202116,0,15311.0,21.1428571428571,95.1422128571429,67.889181,54.6336275714286,26.0833331428571,28.8571428571429,3303104,0.737455585753185,0.7431333333333333,1.6072,6.256,1.6305,6.2977,0.0,0,0
2019-07-21,201930,4,15311.0,19.1428571428571,98.2910042857143,83.0511234285714,70.8187755714286,21.9693877142857,24.1428571428571,3303104,0.5787749070485332,0.6215333333333334,0.0401,0.2187,0.0401,0.2154,3.0,0,0
2017-05-14,201720,1,15311.0,22.0,89.8,88.377777,83.8,22.3,22.6,3303104,0.7272957929261853,0.7266666666666666,1.1153,5.76,1.1309,5.9247,1.0,0,0
2013-03-10,201311,27,15311.0,24.5714285714286,94.2857142857143,69.1216334285714,46.0,28.8217794285714,33.4285714285714,3303104,0.786774231845118,0.7860999999999999,1.344,6.0356,1.203,5.9453,-21.0,0,0
2013-11-10,201346,0,15311.0,23.1428571428571,90.2857142857143,68.4252134285714,45.7142857142857,26.84785,31.1428571428571,3303104,0.6825834990974546,0.6803666666666667,0.6429,3.9375,0.6196,3.9021,0.0,0,0
2020-10-18,202043,0,15311.0,23.0,82.8383928571428,68.5028557142857,58.9853008571429,25.4047617142857,27.1428571428571,3303104,0.7022,0.6667000000000001,1.4958,8.5857,0.9957,4.5755,0.0,0,0
2022-10-09,202241,0,15311.0,23.4285714285714,87.8246871428571,70.9217932857143,58.298387,26.1714284285714,28.4285714285714,3303104,0.5947072500662482,0.6077333333333333,0.0,0.4713,0.0,0.4754,0.0,0,0
2017-12-31,201801,3,15311.0,24.6,86.675566,77.92322,72.5818672,26.442857,27.8,3303104,0.7588,0.7248666666666667,5.0005,14.7826,4.6638,14.2704,0.0,0,0
2018-05-20,201821,0,15311.0,18.7142857142857,90.0214705714286,77.5802632857143,65.2179192857143,21.4795918571429,23.5714285714286,3303104,0.7429,0.7604333333333333,0.2696,1.4348,0.2403,1.2412,-1.0,0,0
2018-07-29,201831,0,15311.0,19.4285714285714,93.3602185714286,77.6597208571429,62.9460827142857,23.1326531428571,25.8571428571429,3303104,0.619515467207244,0.6392000000000001,1.9283,6.6351,1.9235,7.3355,0.0,0,0
2022-11-13,202246,0,15311.0,23.0,88.8502442857143,77.5416931428571,68.7219154285714,25.3428572857143,27.1428571428571,3303104,0.7117521299547117,0.7080333333333333,3.7941,14.3775,3.9915,14.6258,0.0,0,0
2019-03-31,201914,0,15311.0,23.1428571428571,94.17762,79.1433852857143,67.7555532857143,25.9372057142857,28.0,3303104,0.8065841276899783,0.7842666666666668,0.5101,2.4513,0.4048,2.0054,-1.0,0,0
2012-03-04,201210,1,15311.0,22.8571428571429,100.0,71.8608291428571,39.4285714285714,27.7540278571429,32.4285714285714,3303104,0.727843849482645,0.7356333333333334,1.1867,5.3867,0.954,4.7123,1.0,0,0
2022-09-25,202239,0,15311.0,21.0,91.7433428571428,77.3764884285714,66.865828,22.9047621428571,24.5714285714286,3303104,0.5345877193281947,0.49626666666666663,3.8627,19.7026,3.8524,20.1451,0.0,0,0
2017-01-01,201701,1,15311.0,25.0,91.7142857142857,84.4642857142857,78.4285714285714,26.4071428571429,27.8571428571429,3303104,0.7293,0.7239,1.9134,6.3395,1.8549,6.5265,-69.0,0,0
2015-04-26,201517,17,15311.0,21.7142857142857,93.2857142857143,76.3466937142857,50.4285714285714,24.8541825714286,28.4285714285714,3303104,0.7654713819136991,0.7578,1.4019,6.5375,1.512,7.1303,5.0,0,0
2022-09-11,202237,0,15311.0,20.4285714285714,88.7112685714286,81.1974801428571,72.9703068571429,21.3999998571429,22.4285714285714,3303104,0.4897540822602185,0.49626666666666663,1.4532,4.632,1.3637,4.6229,0.0,0,0
2018-09-30,201840,2,15311.0,22.7142857142857,86.3985378571429,77.4714065714286,68.7309284285714,24.7749101428571,26.5714285714286,3303104,0.6615,0.6262666666666666,0.6174,4.1654,0.6759,4.0118,-1.0,0,0
2013-08-04,201332,0,15311.0,18.5714285714286,94.8571428571429,71.3991165714286,42.8571428571429,24.279171,29.0,3303104,0.5580615104383383,0.5528,0.0395,0.1296,0.0386,0.1297,0.0,0,0
2021-12-19,202151,0,15311.0,23.2857142857143,86.5028057142857,70.9505314285714,60.8507462857143,25.7976185714286,27.4285714285714,3303104,0.773488821145841,0.7710666666666667,1.9698,10.0308,2.2415,9.9173,0.0,0,0
2017-07-30,201731,0,15311.0,18.0,84.5,84.5,84.5,18.0,18.0,3303104,0.5889895244064998,0.6460666666666667,0.4602,2.3,0.425,1.8171,0.0,0,0
2014-10-05,201441,1,15311.0,19.5714285714286,89.7142857142857,65.3599257142857,37.8571428571429,23.8491031428571,27.5714285714286,3303104,0.5062378088837152,0.5197666666666666,0.0815,0.4513,0.0831,0.4593,1.0,0,0
2019-10-06,201941,0,15311.0,23.2857142857143,85.0913737142857,77.5186628571429,71.399518,24.7142857142857,25.7142857142857,3303104,0.5508046365001968,0.5637333333333333,1.4681,6.4633,1.2502,5.8738,-1.0,0,0
2021-01-17,202103,0,15311.0,25.0,77.5479564285714,54.9667701428571,44.2279915714286,29.4220777142857,31.2857142857143,3303104,0.7653317752754485,0.7662,0.0512,1.0083,0.1019,0.6569,0.0,0,0
2014-12-21,201452,0,15311.0,25.0,90.4285714285714,65.8418677142857,42.8571428571429,29.5854975714286,33.7142857142857,3303104,0.7457855832500485,0.7412000000000001,1.7643,8.125,1.3998,6.2493,0.0,0,0
2014-01-26,201405,1,15311.0,23.2857142857143,94.0,65.5091828571429,35.5714285714286,28.7901358571429,33.4285714285714,3303104,0.7329116211566858,0.7536333333333333,0.1505,1.0,0.0687,0.4441,0.0,0,0
2019-02-10,201907,1,15311.0,24.0,85.0708534285714,85.0708534285714,85.0708534285714,24.0,24.0,3303104,0.7338779540741958,0.7339666666666668,1.204,6.6603,1.3078,6.6555,1.0,0,0
2013-07-28,201331,0,15311.0,16.4285714285714,94.0,70.1388934285714,39.1428571428571,22.3862317142857,28.1428571428571,3303104,0.5721539639492493,0.6222666666666666,0.0503,0.1067,0.0491,0.1006,0.0,0,0
2015-09-06,201536,4,15311.0,21.4285714285714,93.1428571428571,82.965925,62.8571428571429,23.7254682857143,26.5714285714286,3303104,0.5947880104852614,0.6022,2.4159,7.2333,2.322,6.6193,0.0,0,0
2016-11-06,201645,4,15311.0,23.5714285714286,93.4285714285714,86.1240262857143,77.2857142857143,24.8207791428571,26.1428571428571,3303104,0.6524759127643693,0.6732999999999999,4.7277,21.1215,4.233,19.1333,4.0,0,0
2013-06-09,201324,0,15311.0,19.7142857142857,98.2857142857143,78.328357,49.1428571428571,23.6782004285714,28.5714285714286,3303104,0.6995,0.6981999999999999,0.623,2.9543,0.6258,2.8599,-1.0,0,0
2022-06-19,202225,0,15311.0,18.7142857142857,97.4175771428571,71.0577477142857,52.3339124285714,24.1190477142857,27.5714285714286,3303104,0.6161538848829313,0.6404,0.2571,1.424,0.2681,1.512,-1.0,0,0
2013-05-05,201319,0,15311.0,18.5714285714286,94.8571428571429,69.2193864285714,41.0,23.5615644285714,28.8571428571429,3303104,0.7590647022403214,0.7521333333333334,0.571,2.6594,0.5582,2.6357,0.0,0,0
2020-10-04,202041,0,15311.0,24.1428571428571,91.0404685714286,76.2748201428571,64.1428524285714,26.5822511428571,28.8571428571429,3303104,0.6517341028377268,0.6667000000000001,1.2478,5.9091,1.2168,6.1649,0.0,0,0
2014-12-28,201453,0,15311.0,24.8571428571429,91.1428571428571,60.8292524285714,34.8571428571429,30.9962582857143,37.4285714285714,3303104,0.7468999999999998,0.7412000000000001,2.7046,12.3375,2.3497,11.326,0.0,0,0
2016-02-28,201609,22,15311.0,24.8571428571429,91.8571428571429,86.3357142857143,77.8571428571429,26.1114285714286,27.5714285714286,3303104,0.7656705828220186,0.7639333333333335,4.0598,17.15,4.0627,17.1134,-8.0,0,0
2022-06-05,202223,0,15311.0,18.8571428571429,91.626572,72.3043564285714,58.6549468571429,22.7738091428571,25.7142857142857,3303104,0.6649749324429097,0.6404,0.2069,1.4225,0.1541,1.2223,0.0,0,0
2022-11-06,202245,0,15311.0,22.0,89.5011351428571,76.303693,65.5329412857143,24.2095242857143,26.1428571428571,3303104,0.6949833038663343,0.7080333333333333,3.5073,13.6643,3.3942,13.6867,0.0,0,0
2012-08-19,201234,0,15311.0,18.4285714285714,98.2857142857143,75.5769155714286,44.5714285714286,22.4021337142857,26.2857142857143,3303104,0.5787003979827837,0.6004,0.9657,2.553,0.9713,2.569,0.0,0,0
2016-08-21,201634,1,15311.0,18.7142857142857,87.2857142857143,77.8952382857143,69.1428571428571,20.7003401428571,21.8571428571429,3303104,0.4790213185400146,0.4961333333333333,0.6929,1.0964,0.6781,1.2389,0.0,0,0
2022-02-20,202208,0,15311.0,24.4285714285714,95.0573185714286,71.6839972857143,59.5113464285714,28.6071425714286,31.1428571428571,3303104,0.7710025163486309,0.7718666666666666,1.695,10.5542,1.5515,9.8383,0.0,0,0
2012-01-01,201201,1,15311.0,22.2857142857143,100.0,88.7573797142857,66.1428571428571,25.0469224285714,28.5714285714286,3303104,0.7656,0.7611333333333333,5.6804,18.3375,5.4857,18.5255,,0,0
2012-03-18,201212,0,15311.0,22.7142857142857,99.1428571428571,79.8793885714286,46.1428571428571,26.827619,32.2857142857143,3303104,0.7424165617876478,0.7356333333333334,3.5436,14.9576,3.3173,14.4008,0.0,0,0
2022-07-31,202231,0,15311.0,20.1428571428571,88.5990642857143,63.3251355714286,47.1351468571429,25.0238097142857,28.2857142857143,3303104,0.49081844090263194,0.5408666666666667,0.0203,0.1457,0.0205,0.1334,0.0,0,0
2012-06-03,201223,0,15311.0,20.8571428571429,100.0,82.4402614285714,59.1428571428571,24.560485,29.7142857142857,3303104,0.7663338086169138,0.7542,0.606,8.1375,0.8074,8.7916,-1.0,0,0
2019-07-14,201929,1,15311.0,18.1428571428571,89.1557981428571,79.1126325714286,73.2268695714286,19.9387754285714,21.1428571428571,3303104,0.6030584723616683,0.6215333333333334,0.2381,1.5221,0.2542,1.5195,-2.0,0,0
2022-10-02,202240,0,15311.0,22.0,92.4959171428571,78.3702985714286,68.150796,24.2857144285714,26.2857142857143,3303104,0.5637,0.6077333333333333,0.8149,3.144,0.7923,3.0458,0.0,0,0
2014-08-31,201436,0,15311.0,19.5714285714286,92.2857142857143,71.770832,44.8571428571429,23.3907127142857,27.2857142857143,3303104,0.49943384507883537,0.5353,0.7228,3.8375,0.5813,3.495,0.0,0,0
2013-11-03,201345,0,15311.0,20.1428571428571,96.5714285714286,75.6668548571429,56.2857142857143,24.2498722857143,27.5714285714286,3303104,0.6647947319555545,0.6803666666666667,0.817,2.5141,0.808,2.46,0.0,0,0
2014-05-18,201421,0,15311.0,21.0,95.0,76.2730648571429,52.5714285714286,24.8193102857143,28.5714285714286,3303104,0.7308,0.7528,0.8268,4.5875,0.8435,4.6538,0.0,0,0
2020-11-01,202045,0,15311.0,21.0,84.9796228571429,68.0348165714286,56.4608551428571,23.7857145714286,25.4285714285714,3303104,0.739027400935085,0.7489666666666667,4.8742,22.124,4.8275,22.5806,0.0,0,0
2017-02-19,201708,0,15311.0,25.6666666666667,90.6666666666667,82.7380956666667,77.3333333333333,27.1428573333333,28.3333333333333,3303104,0.7237655504194028,0.7218666666666667,1.6621,7.76,1.3867,5.4397,0.0,0,0
2016-08-07,201632,0,15311.0,19.8571428571429,91.8571428571429,87.8642857142857,82.4285714285714,20.8428571428571,21.4285714285714,3303104,0.5077852747375856,0.4961333333333333,0.3086,1.64,0.3179,1.7378,-1.0,0,0
2015-07-12,201528,24,15311.0,19.1428571428571,98.2857142857143,75.6506808571429,47.2857142857143,24.7503404285714,29.1428571428571,3303104,0.6760034864579226,0.6699,0.0341,0.125,0.0327,0.1223,11.0,0,0
2019-10-13,201942,1,15311.0,24.0,83.61656,77.8540128571429,74.4295892857143,24.8214285714286,25.5714285714286,3303104,0.5753039708077431,0.5637333333333333,0.1309,0.697,0.1173,0.7149,1.0,0,0
2012-05-06,201219,1,15311.0,20.0,100.0,79.9404765714286,49.1428571428571,24.2287414285714,28.7142857142857,3303104,0.7864880279625385,0.7834333333333333,0.3149,1.6305,0.3172,1.6278,1.0,0,0
2019-11-17,201947,0,15311.0,23.2857142857143,91.3148042857143,81.960882,73.7997364285714,24.9642857142857,26.5714285714286,3303104,0.7130831016354225,0.6816666666666666,4.6827,17.9792,5.0834,18.4746,0.0,0,0
2021-09-12,202137,0,15311.0,22.1428571428571,95.8266357142857,73.8083244285714,62.1882652857143,25.9166668571429,28.4285714285714,3303104,0.5543913910533544,0.5593666666666667,0.6833,3.65,0.6334,3.2942,0.0,0,0
2016-06-12,201624,0,15311.0,16.4285714285714,88.8571428571429,84.8299321428571,79.2857142857143,17.4013607142857,18.1428571428571,3303104,0.6567527311117414,0.6533,0.0387,0.1319,0.0362,0.1287,0.0,0,0
2012-04-15,201216,4,15311.0,21.5714285714286,97.5714285714286,72.9741482857143,45.4285714285714,26.2340138571429,30.7142857142857,3303104,0.7791504215579612,0.7736999999999999,2.0607,9.6125,1.92,9.3148,0.0,0,0
2018-11-11,201846,0,15311.0,23.4285714285714,90.1546114285714,84.1062871428571,80.81646,24.4795918571429,25.1428571428571,3303104,0.7362666847509846,0.7341666666666667,0.9515,4.992,0.8966,4.7005,0.0,0,0
2012-09-30,201240,0,15311.0,19.7142857142857,90.8571428571429,67.2551008571429,40.5714285714286,24.0213357142857,27.5714285714286,3303104,0.5778818214582926,0.5581999999999999,0.0179,0.0625,0.0144,0.0542,0.0,0,0
2013-01-13,201303,11,15311.0,23.8571428571429,91.0,72.7748905714286,48.4285714285714,27.5949284285714,31.8571428571429,3303104,0.7760212071544806,0.7768666666666667,4.8675,21.5101,4.9581,20.9359,6.0,0,0
2015-04-12,201515,18,15311.0,22.4285714285714,94.2857142857143,66.9281775714286,41.7142857142857,27.618242,32.1428571428571,3303104,0.7571898141265335,0.7578,1.0305,5.4533,0.9156,4.9108,-15.0,0,0
2012-11-18,201247,1,15311.0,21.4285714285714,95.7142857142857,71.9395734285714,48.5714285714286,25.6781777142857,29.8571428571429,3303104,0.7534584977172948,0.7289666666666667,1.4076,8.0133,1.3558,7.8116,1.0,0,0
